文本,群体情绪,时间
全面放开限购樊纲、刘世锦等达成共识，启动楼市要靠超常规举措新京报近期，中央高层领导和中央财办相关负责人均重申房地产业是国民经济支柱产业，房地产的重要性被再次提升，如何理解房地产业是国民经济支柱产业？房地产过热时期推出的限购限贷政策是否到了退出历史舞台的时刻？长短期内房地产业的发展趋势如何？日前，在孟晓苏牵头的“北京房地产健康发展研讨会”上，仇保兴、刘世锦、樊纲、贾康、马光远等多位知名经济学家、学者发表了观点，为房地产业的健康发展建言献策。与会专家一致认为，房地产政策框架应及时调整，限购和现在的过时的部分政策应及时取消，要注意房地产政策的连贯性、时效性。实践反复证明房地产业是国民经济支柱产业中央经济工作会议上提出了一系列保证房地产市场平稳发展的要求，房地产的重要性被再次提升，值得注意的是，房地产业是国民经济的支柱产业的重申引起了业内的关注，有业内人士都表示，时隔多年房地产再成支柱产业；也有声音质疑该提法与“不将房地产作为短期刺激经济的手段”的表述是否有所矛盾。“房地产作为国民经济支柱产业的定位没有什么可争议的，人的一生中单项最大的消费就是房子。”中国经济体制改革研究会副会长，中国（深圳）综合开发研究院院长樊纲表示。财政部财政科学研究院博导，研究员贾康也表示，实践反复证明中国的房地产业就是国民经济的支柱产业。“我们的工业化、城镇化现在只是走到了中途，后面还有相当可观的发展空间。”“当前城镇化的真实水平，不能看常住人口城镇化率将近，要看户籍人口城镇化率只有，要完成真实城镇化水平左右，中国有个点以上的空间。”贾康认为，“一年上一个点我们还得走年以上，在这个过程中，房地产业不是支柱产业是不可想象的。”精瑞人居发展基金会主席，全联房地产商会创会会长聂梅生强调，房地产政策的连贯性和时效性很重要，要明确房地产政策中哪些是方向性的不能动摇的，哪些是可以调整具有时效性的。改变调控思维，限购限贷到了退出历史舞台的时刻？近期，中央财办有关负责人表示，在住房消费等领域还存在一些妨碍消费需求释放的限制性政策，这些消费潜力要予以释放。多位业内人士将“妨碍消费需求释放的限制性政策”指向了限购、限贷、限售等政策。据了解，年内全国各大城市关于楼市放松的政策持续不断，东莞、佛山已取消限购，南京、成都、西安等新一线城市也优化了楼市限购。独立经济学家马光远强调，我们应尽快改变调控思维，对于限购政策不要留尾巴，中国所有的城市限购完全可以放弃，同时，不仅仅是限购，所有的“限”都应该取消。“限购政策本来是临时办法，是在房地产过热的时候出来的，也就是在夏天你开了空调，如今已经天寒地冻你为什么还开空调（冷风）？”汇力基金董事长，原中房集团董事长孟晓苏指出，中财办要求释放住房消费领域的限制性措施，各地应尽快调整过时的政策，从整体上全面取消限购。孟晓苏认为，下半年以来，监管机构和各个金融机构出台很多政策来促进房地产业的发展，但这些都是非核心政策，直接启动房地产市场核心政策是取消限购限贷。在他看来，启动全国房地产市场要从一线城市开始。“已有的经验告诉我们，全国的房地产形势要靠北京、上海、广东、深圳，特别是北上深这三个城市的拉动。北京应该紧跟中央，发挥首善之区的优势地位。”樊纲以房地产的迁移性需求为主题表达了自己的观点，他认为，中国房地产业发展还有巨大潜力，主要来自于人口迁移。建议在城市群周边的中小城市取消对外地人的限购，逐步释放迁移性需求。最终通过大城市的复苏，通过企业内部资金链的传导，化解部分小城镇的债务问题和烂尾楼问题。“现在回顾来看，房地产到了目前这个阶段实际上要软着陆。”全国政协经济委员会副主任、中国发展研究基金会副理事长刘世锦强调，最近我们在纠偏，房地产十六条等相关政策出台，希望后续情况有所好转。刘世锦也强调，中国房地产市场还有相当大的扩展空间，关键在于都市圈的发力。业内：稳房地产一定要出台超常规的措施谈及明年的房地产形势时，马光远表示，考虑到目前市场的基本面已和过去有很大不同，所以对于明年整个房地产市场的表现不要太乐观。“明年目标是先稳下来，稳下来的关键是政策一定要猛，现在政策的力度不够，对市场信心的提振不够。”中国房地产业协会副会长王惠敏也指出，稳经济必须先稳房地产，而稳房地产一定要出台超常规的措施，不能简单地依靠市场制度初心解决问题。“我们绝不能寄希望通过现有的政策来促使房地产回到过去的模样。”对此，王惠敏建议把重点转移到刺激改善性购房需求。北京市住宅房地产商会会长黎乃超认为，优化房地产政策的根本是纠行业的偏见，所以第一件事要把妖魔化、灰犀牛的说法去掉。“中国房地产行业不缺资金，不缺信心，只要政策能够到位，借着党的二十大，借着中央经济工作会议的春风，地产的第二个、第三个春天一定会到来。”中央财经大学法学院教授宋志红认为，未来如果房地产业要平稳健康发展，要提振市场信息，尤其稳预期的话，首先要从房地产调控政策的法治化做起，法治才是深化市场机制改革的前提。在她看来，在新的形势下，当务之急是对过去已有的现在还在生效的调控政策进行全面的评估清理，对于其中科学合理且在新形势下确实需要继续保留的政策手段，应当把它纳入法治的轨道。对于那些已经不适应新形势的政策应该果断进行废止。“现在已经到了房地产非常脆弱的时候，我们要挽救房地产势必要大调整。”中国城市科学研究会理事长，住建部原副部长仇保兴认为，当前房地产业发展的关键是增强韧性。仇保兴表示，各级政府要尽快复工复产，扭转经济预期，这是稳定房地产市场预期的基础性工作；而保交楼仍是重中之重，是修复市场秩序的当务之急。他还建议扩大刚需和改善型住房需求，多渠道扩大住房消费需求，协调好住房信贷优惠、房地产解困基金和老旧小区改造补贴等政策工具，稳住重点城市房地产市场，形成风向标。,0.7742606700689328,2023-01-04 09:21:53
七年之痒，“房住不炒”开窗了吗？年，国家首提房住不炒，随后几年，表述都是“支持合理自住需求，遏制投资投机性需求”。年，中国十四五发展规划中，在房地产方面，同样是这个表述。不过，到了最困难的年，说法开始有变化。年月，高层开会研究经济形势，强调，支持各地从当地实际出发完善房地产政策、支持刚性和改善性住房需求。“合理自住需求”直接明确为“刚性和改善性住房需求”，这又向前迈了一大步。随后，年月，中国人民银行报告中，重点强调了这一表述：支持刚性和改善性住房需求。此后，各地围绕这个新的指导精神，纷纷开启政策小马达，大做文章：二孩、养老投靠可以再买一套，二套房首付利率降低，这是基操。取消限售、本地户籍可以再买一套等也不奇怪了。今年月，住建部长更是简单直接喊话：对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。对于购买三套以上住房的，原则上不支持，就是不给投机炒房者重新入市留有空间。不积跬步无以至千里，政策不放无以至回暖。从到，七年之痒，动态优化。于是，年的这个春天，楼市触底反弹，成交大涨，就不奇怪了。武汉楼市回暖信号被技术性放大武汉楼市小阳春,0.0171217847090828,2023-03-03 11:55:47
从省到市，房地产入列高质量发展大会头号工程，释放了什么信号？房地产房价对于购买第一套住房的要大力支持（：房地内参的微博视频）,0.0032973102070647,------
首付比首套利率该降的都要降下来张捷财经房地产首付与金融福利张捷财经房地产对于购买第一套住房的要大力支持住建部部长谈买房租房张捷观察谁是谁非任评说的微博视频,1.0,2023-02-07 15:22:00
至少城可放宽“首套房贷利率下限”至以下郑州部分楼盘开始执行首付政策近日，人民银行、银保监会发布通知，决定建立首套住房贷款利率政策动态调整机制。符合条件的城市，可阶段性维持、下调或取消当地首套住房贷款利率政策下限。随后，住建部表示，对于购买第一套住房的要大力支持，首展开,0.0001442425158964,------
月日晚，央行和银保监会发布《关于建立新发放首套住房个人住房贷款利率政策动态调整长效机制的通知》，对首套住房贷款利率进行了下调。该政策在阶段性调整差别化住房信贷政策的基础上，建立新发放首套住房商业性个人住房贷款利率政策动态调整长效机制。对于评估期内新建商品住宅销售价格环比和同比连续个月均下降的城市，地方政府可自主决定自下一个季度起，阶段性维持、下调或取消当地首套住房商业性个人住房贷款利率下限。此次首套房贷利率政策适用城市范围有所扩大，且在原阶段性政策常态化延续的基础上增补了细节，设立了相对宽松的退出机制，意味着需求侧托底政策再加码。同日，住建部部长倪虹接受央视采访表示：“对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。对于购买三套以上住房的，原则上不支持，就是不给投机炒房者重新入市留有空间。”住建部部长的发言仍强调了通过降利率来刺激房地产市场，进一步强化了房地产需求端政策放松预期，也意味着需求端的政策空间仍存。二级市场来看，前期受政策等诸多因素的压制，地产销售长期处于负增长，作为旧动能的代表，房地产的下行已成为了我国经济的一大拖累，板块个股的估值也已处于历低位。,0.025006129776285,2023-01-17 13:02:29
从政策面来看。最近大家应该看到，大会小会一直在提“扩内需”。内需，其实一直围绕着大件来开展，典型的房子、汽车这些大宗消费。房子，其实和资金面的信用扩张是密切相关的。用政策的宽松，刺激房子的购房需求，才会实现信用扩张。就在过去的这一周，上面的领导发话了，年要因城施策，精准施策，提振市场信心。对于购买第一套住房的大力支持，首付比，首套利率该降的都要降下来。购买二套的要合理支持。购买三套以上的，原则上不支持。这段话，其实非常明显，就是对刚需要支持。特别是第一套房子的，接下来一些城市是有可能要降低首付比例的，以前是三成首付，接下来是两成，这其实也算是一波大招，所以接下来要看到各个城市出关于楼市的重磅政策。当然，三四线城市即使降低首付比，可能刺激的经济总量也有限。我个人倾向于，一二线这重点多个城市，还会有进一步购房宽松的政策在年陆续出台，地产政策肯定还会有大招要出来。全国多个城市，但这多个城市购房的销售额占到成，才是真正实现信用扩张的重点区域。只是，大家都清楚，因为房子这个药不能再嗑得过猛，在政策上只会慢慢去释放，而不是猛然就给你来个过量的药。对应的楼市从去年开始看未来两三年，应该是一个逐步慢的复苏，对应到经济上，其实也是一个弱的经济复苏。,0.0163223590895572,2023-01-17 12:35:05
楼市杂谈住建部部长谈买房租房住房和城乡建设部部长倪虹接受总台记者专访时表示：“对于购买第一套住房的，大力支持，首付比、首套利率该降的都要降下来；对于购买第二套住房的，要合理支持，以旧换新、以小换大等都要给予政策支持。同时，增加保障性租赁住房供给和长租房市场建设，让新市民展开,0.0065947567760657,2023-01-17 13:56:49
住建部部长谈买房租房住房和城乡建设部部长倪虹接受总台记者专访时表示：“对于购买第一套住房的，大力支持，首付比、首套利率该降的都要降下来；对于购买第二套住房的，要合理支持，以旧换新、以小换大等都要给予政策支持。同时，增加保障性租赁住房供给和长租房市场建设，让新市民、青年人能展开,-0.0023118770708713,2023-01-17 13:02:07
央妈连夜发话，药还要继续加量，建立首套住房贷款利率政策动态调整机制，直白说就是首套房利率继续下调。随后住建部紧接着跟上，特意强调对第一套住房要大力支持首付比，首套房利率该降就降。两大最顶级部门的出手，只有一句话，楼市起不来，大家不买房，那利率就接着降，降到让你心动的水平，直到买房的人肯掏钱出来为止，可以说这就是高层给年的楼市定的调，这剂药没有停也不敢停，至于存量房贷业主不甘忍受高位站岗提前还贷潮如何应对，是考虑存量打折还是一直按兵不动，央妈还在静观其变只字未提。社会房地产对于购买第一套住房的要大力支持,-0.0058427139231359,2023-01-17 12:29:43
住建部部长谈买房租房年房地产市场走向如何年房地产市场走向如何？住房和城乡建设部部长倪虹在接受总台央视记者的专访时，对这些备受关注的问题进行了解答。对于购买第一套住房的要大力支持购买三套以上住房原则上不支持首付比、首套利率该降的都要降下来。对于购展开,1.1764497299566904e-05,2023-01-17 13:43:41
住建部部长对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。抓住机会，别让自己后悔,-0.0020838164610612,2023-01-17 13:24:42
对于购买第一套住房的，要大力支持；对于购买第二套住房的，要合理支持；对于购买三套以上住房的，原则上不支持。那么问题来了，如何按照首套房资格去买房。购买三套以上住房原则上不支持对于购买第一套住房的要大力支持年房地产市场走向如何,0.030177941031497,2023-01-17 14:00:32
对于购买第一套住房的要大力支持改稻为桑，上利国家下利你们，为什么就是困难重重,-0.014769467860862,2023-01-17 14:57:23
购买三套以上住房原则上不支持荥阳蹲荥阳蹲，荥阳蹲完中牟蹲？第一枪很重要，后继者谁？会不会全域推行？全面解除对楼市的限制性政策，只是第一步，降低存量房利率、复活烂尾楼、解决就业、盘活百姓消费、实质购房补贴，才是一揽子计划。对于购买第一套住房的要大力支持郭春江郭春江超话展开,0.0164924786388831,2023-01-17 12:26:27
对于购买第一套住房的要大力支持年：推动去库存，拯救房地产。年：棚改货币化。年：推动限购令，房住不炒。年：推动廉租房。年：继续遏制炒房。年：土地财政突破万亿。年：推动房产税遭强烈反对。年：大规模烂尾。年：重振房地产。,0.0061174981842945,2023-01-17 13:52:09
购买三套以上住房原则上不支持对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。对于购买三套以上住房的，原则上不支持，就是不给投机炒房者重新入市留有空间。,0.3467553335631521,2023-01-17 13:07:15
杭州楼市杭州买房杭州楼市超话杭州房产住建部部长：对于购买第一套住房的要大力支持，首付比、首套利率该降的都要降下来,-0.0030516072373957,2023-01-17 13:06:40
购买三套以上住房原则上不支持住建部：对于购买第一套住房的要大力支持首付比首套利率该降的都要降下来住房和城乡建设部部长倪虹表示：对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。对于购买三套以上住房的，原则上不支持，就是不给投机炒房者重新入市留有空间。央视新闻）央视新闻的微博视频,-0.107747000378012,2023-01-17 15:16:54
购买三套以上住房原则上不支持住建部：对于购买第一套住房的要大力支持首付比首套利率该降的都要降下来住房和城乡建设部部长倪虹表示：对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政展开,0.3010896741437271,2023-01-17 14:55:05
住建部对于购买第一套住房的要大力支持首付比、首套利率该降的都要降下来购买三套以上住房原则上不支持,0.0017937324256317,2023-01-17 12:59:52
因城施策精准施策住建部部长谈买房租房住房和城乡建设部部长倪虹接受总台记者专访时表示：“对于购买第一套住房的，大力支持，首付比、首套利率该降的都要降下来；对于购买第二套住房的，要合理支持，以旧换新、以小换大等都要给予政策支持。同时，增加保障性租赁住房供给和长租房市场建展开,0.0128353545286633,2023-01-17 12:53:34
住建部部长：大力支持购买首套房原则上不支持购买三套以上房月日，据央视新闻，住建部部长倪虹接受专访时表示：对购买第一套住房的要大力支持，首付比、首套利率该降的都要降下来；对于购买三套以上住房的，原则上不支持，就是不给投机炒房者重新入市留有空间。增加保障性租赁住房的供给和长租展开,0.0038249253589565,2023-01-17 13:58:03
购买三套以上住房原则上不支持昨天还说了对于年轻人购买第一套住房要大力支持，但我对今年楼市的预期不太乐观。、楼市已经二级分化了，少数一二线城市看多，其他大部分价格都下行，买房都是追涨心理，今年的大环境下不一定能逆转。、本来生育率就明显下滑，口罩原因，今年估计更多人不敢结婚生展开,0.0431194299776267,2023-01-17 13:10:36
购买三套以上住房原则上不支持，这是不给炒房客机会。住建部：对于购买第一套住房的，要大力支持，首付比，首套利率都要降下来对资本也好，对房地产来说，向来不是靠拉动刚需能活跃起来的，百姓表示：我也想买房，可是既缺首付，又缺月供啊既想要男欢女爱，又想立贞洁牌坊。呵呵哒不矛盾吗？楼市房地产,-0.0039462357049012,2023-01-17 12:23:40
住建部：对于购买第一套住房的要大力支持，首付比、首套利率该降的都要降下来对于购买第一套住房的要大力支持。首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。对于购买三套以上住房的，原则上不支持，就是不给投机炒展开,-0.0294908018312883,2023-01-17 21:47:18
购买三套以上住房原则上不支持住建部：对于购买第一套住房的要大力支持首付比首套利率该降的都要降下来住房和城乡建设部部长倪虹表示，我们住房城乡建设工作千头万绪，又和人民群众利益相关，我们要实现质的有效提升和量的合理增长，必须要在精准上下功夫。首先问题要找得准，目标要瞄得准，展开,0.0368909406376511,2023-01-17 13:54:41
对于购买第一套住房的要大力支持花三十年的工资还房贷还想让人生娃养娃还想老人生病有钱去治疗既要又要做梦呢,-0.0130093550266155,2023-01-17 12:43:56
住建部部长谈买房租房住房和城乡建设部部长倪虹接受总台记者专访时表示：“对于购买第一套住房的，大力支持，首付比、首套利率该降的都要降下来；对于购买第二套住房的，要合理支持，以旧换新、以小换大等都要给予政策支持。同时，增加保障性租赁住房供给和长租房市场建设，让新市民、青年人展开,0.0063148248335788,2023-01-19 22:55:47
港股内房股高开龙光集团涨超月日，港股内房股高开。龙光集团、大发地产涨超，中骏集团涨超，宝龙地产、旭辉控股集团涨超，时代中国控股、合生创展集团、弘阳地产等跟涨。消息面上，住房和城乡建设部部长倪虹在接受新华社记者采访时表示，对于购买第一套住房的要大力支持，首付比、首套利率该降的都要降下来。对于购买第二套住房的，要合理支持。以旧换新、以小换大、生育多子女家庭都要给予政策支持。人民银行、银保监会也发布通知，决定建立首套住房贷款利率政策动态调整机制。新建商品住宅销售价格环比和同比连续个月均下降的城市，可阶段性维持、下调或取消当地首套住房贷款利率政策下限。,-0.0069457302964271,2023-01-17 15:02:45
住建部部长谈买房租房住建部：对于购买第一套住房的要大力支持首付比首套利率该降的都要降下来住房和城乡建设部部长倪虹表示，我们住房城乡建设工作千头万绪，又和人民群众利益相关，我们要实现质的有效提升和量的合理增长，必须要在精准上下功夫。首先问题要找得准，目标要瞄得准，政策展开,0.0100142787383248,2023-02-18 09:48:08
杭州调整住房限购范围据“杭州住保房管”公众号消息，今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非展开,-0.0282636926232856,2023-10-16 09:54:45
杭州市最新楼市文件，几乎全面放开限购了。新政策后，就只有四个区进行限购了。但是所谓的限购是：在限购区内，本市户口可以最多购买两套，外地户口只要有过社保和纳税记录就可以购买一套。所以几乎全部放开了，目前的限购政策已经没有任何威力了。我早几天就在说杭州亚运会后是一定会放开的，果不其然。杭州调整住房限购范围杭州优化调整房地产市场调控措施,0.4777871290242472,2023-10-16 09:58:17
房地产杭州松绑限购。作为去杭州买卖过的外地人，说几句：除上城西湖拱墅滨江之外全部打开限购。但实际上，杭州楼市最有价值的，是这四区的限价新盘；其余完全放开限购。其中唯二有价值的，奥体未来科技城。用意很明显，这两个明星板块吸引外地人。和西安的奥体高新一样，提升楼市热度，推动市场；摇号弃选弃购，不再限制购房登记。直到你满意的买到房为止。杭州今年小阳春短暂虚火，二手又继续阴跌。急需外地新鲜血液；杭州不限购的片区，结合多的规划供应量，大部分短期都没有投资价值。杭州优化调整房地产市场调控措施,0.4854744768597829,2023-10-16 09:56:52
杭州优化调整房地产市场调控措施杭州楼市出政策了但核心是保卖地，不是保二手房价呀。我预测杭州绝大多数二手向下的趋势不变。真正利于杭州杭州政策的只有三个：不限购，放开准入，低首付比例。（但是这个影响程度非常小，现在限购也部分区域放开了，低首付也来了）。核心是减少土地供应。展开,0.1343075236045735,2023-10-16 09:55:59
杭州限购范围调整为上城区、拱墅区、西湖区、滨江区为认真贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，持续加大保障性住房建设和供给力度，更好满足刚性和改善性住房需求，促进房地产市场平稳健康发展，今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》（以下简称《通知》），从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。《通知》明确加大保障性住房建设和供给，提高保障性住房在住房总供给中的比例，加快解决工薪收入群体住房困难，推动建立房地产业转型发展新模式。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。网页链接,0.0137798249748552,2023-10-16 09:55:50
杭州优化调整房地产市场调控措施将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区月日，据“杭州住保房管”公众号消息，今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。,-0.0218068012985306,2023-10-16 09:55:39
杭州房产政策调整：非杭州户籍凭社保个税缴纳记录限购套房月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。都市快报,0.1333828977854514,2023-10-16 09:54:20
微互动丨你会在杭州买房吗？杭州优化调整房地产市场调控措施，杭州调整限购范围，你会在杭州买房吗？杭州调整住房限购范围,-0.9779941862366722,------
重磅杭州优化调整房地产市场调控措施杭州调整限购范围今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。详情戳关于优化调整房地产市场调控措施的通知（资料市住保房管局）,0.4995717267390573,2023-10-16 09:51:06
杭州优化调整房地产市场调控措施今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。中国蓝新闻,1.0,2023-10-16 11:27:40
杭州限购由个区调整为个区今天（月日），杭州发布《关于优化调整房地产市场调控措施的通知》，明确从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。,-0.037199793831432,2023-10-16 12:21:13
杭州楼市松绑继续“挤牙膏”，杭州优化调整房地产市场调控措施,0.1374275520992197,2023-10-16 15:03:48
杭州调整限购范围中国蓝新闻记者了解到，杭州将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。杭州优化调整房地产市场调控措施,0.514316030134003,2023-10-16 12:35:26
杭州限购政策调整月日，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》：限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。详情戳杭州优化调整房地产市场调控措施，更好满足刚性和改善性住房需求,-0.0328841384545023,2023-10-16 10:03:49
杭州调整房地产市场调控措施财联社月日电，据“杭州住保房管”公众号消息，今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。,0.2426606426306665,2023-10-16 12:49:14
刚刚，杭州优化调整房地产市场调控措施，调整住房限购政策。,9.086409273337073e-06,2023-10-16 14:34:26
杭州优化调整房地产市场调控措施将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区财联社月日电，据“杭州住保房管”公众号消息，今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》。《通知》明确优化住房限购政策，将本市住房限购范围调整为上城区、拱墅区、西湖区、滨江区。本市户籍家庭在本市限购范围内限购套住房；非本市户籍家庭在本市市区范围内有缴纳城镇社保或个人所得税记录的，在本市限购范围内限购套住房。此外，对参与本市限购范围内住房司法拍卖的竞买人，取消“须符合本市住房限购政策”限制。,-0.2610493932678043,2023-10-16 10:49:25
杭州优化调整房地产市场调控措施，更好满足刚性和改善性住房需求今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。一起来看杭州优化调整房地产市场调控措施，更好满足刚性和改善性住房需求,0.0076967690864007,2023-10-16 11:15:00
杭州优化调整房地产市场调控措施今天，杭州市房地产市场平稳健康发展领导小组办公室发布《关于优化调整房地产市场调控措施的通知》，从加大保障性住房建设和供给、优化住房限购政策、加强住房信贷支持力度、优化住宅用地供应、强化预售资金监管、规范房地产市场秩序等方面进一步完善房地产市场调控。杭州调整限购范围杭州调整住房限购范围,0.2158287873580806,2023-10-16 11:28:30
上海金山区非沪籍人才购房资格调整为个人谁买在金山啊。。。,0.0712953572045559,2023-10-24 18:07:35
上海金山区非沪籍人才购房资格调整为个人咱能不能别挤牙膏，大大方方的放开不好吗？,-0.0791423859421076,------
上海金山区非沪籍人才社保满年可购套房上海金山区非沪籍人才购房资格调整为个人月日，上海金山区出台人才安居新政。根据区域转型发展和产城融合需要确定金山区重点转型区域人才购房政策实施范围，包括滨海城区、高新社区以及亭枫社区三个重点区域，共计平方公里。方案提出，要聚焦重展开,0.0128212238289699,2023-10-24 18:33:38
上海金山区非沪籍人才购房资格调整为个人单身乐园吗？,-0.5362315574428238,2023-10-24 22:01:31
