发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;33;抿住主义战士;其他;取消公积金吧！;2023-05-25 21:28:46;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;308;欧洲麻袋批发商;其他;又想要多生，又不想给实际的好处[老师好];2023-05-26 00:05:26;2;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2;免贵姓立里;江苏;谁可以简单易懂的告诉我什么意思啊;2023-05-26 12:42:46;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2403;_Blanik;江苏;一年 14400 根本不够取用的[doge]如果能抵扣租金就好了，三千多一个月公积金直接抵我房租[裂开];2023-05-26 08:26:35;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2403;星謫;江苏;回复 @Z朱晓东Z:可以;2023-05-29 18:37:34;0;0.0427065889409367;1;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2403;_Blanik;江苏;回复@指尖砂泪:提不完，根本提不完[泪];2023-05-27 07:44:43;0;0.0427065889409367;1;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2403;Z朱晓东Z;江苏;回复@指尖砂泪:那我今年提过了，6月份涨了，我是不是还能把剩下的额度提出来？;2023-05-26 19:21:59;0;0.0427065889409367;1;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2403;指尖砂泪;江苏;改了，从1200升到1800，现在一年能提两万多;2023-05-26 16:05:37;0;0.0427065889409367;1;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;120;坏男孩的微博故事;江苏;都有孩子了还差房子嘛[疑问];2023-05-26 05:52:22;1;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;200;卖火柴的小亚男;江苏;先把三年没涨的补了吧;2023-05-25 23:52:53;3;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;243;花屿读书床;江苏;说的跟不要还一样的[允悲];2023-05-26 05:52:02;1;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;177;一哥无处不在;江苏;省公积金能余额还商贷吗;2023-05-26 00:38:18;3;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;77;我可是刘英俊呐;其他;能不能把最低公积金基数提高一下啊[苦涩];2023-05-25 23:59:20;1;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;163;Tiffany小真真;江苏;关键各种卡着不给用公积金贷，还要找人[生病];2023-05-26 15:02:25;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;1;不知名的人努力成长;澳门;还是买不起房;2023-05-26 14:28:04;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;53;瘦瘦煤气罐;安徽;这是6月1日后买房的优惠吧，已经买过的还是按原政策执行[二哈];2023-05-26 14:20:38;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;576;Moccaaaaaaa;江苏;不是首次呢;2023-05-26 10:47:45;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;576;董小八;安徽;不是一年只能提取一次吗？;2023-05-26 10:45:41;1;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;257;伪学霸模式;江苏;毛毛雨，屁用没有;2023-05-26 10:39:43;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;116;蒙面楂蓝;江苏;说的好像这钱不用还一样;2023-05-26 10:26:33;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;5;野蔷薇也疯狂92467;其他;我就不买  我每年把我公积金提出来  结婚了我就提取双份就是不买  急死你们;2023-05-26 10:14:44;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2;Elio的Elio;其他;什么时候能办商转公;2023-05-26 10:12:12;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;238;发誓不改昵称;江苏;没有子女也想买房子怎么办;2023-05-26 10:10:42;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;65;AmyLu2016;江苏;关键是又不是所有单位都交公积金，不交的也能贷就牛了;2023-05-26 09:45:19;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;47;犹如紫陌清疯;其他;就是不能来点实际的福利政策，也是醉了;2023-05-26 09:42:34;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;59;hello南小李;北京;很鸡肋;2023-05-26 09:17:03;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;158;T魑魅魍魉;江苏;什么时候涨工资;2023-05-26 08:53:44;1;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;15;松岛驰;其他;租房提公积金南京不是一年一次？;2023-05-26 08:49:41;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;190;热心邻居ll小王;江苏;当然是让你们先多生子女[doge];2023-05-26 08:08:18;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;255;你一句小张把我叫懵了;江苏;什么时候商转公，给你点10086个赞[doge];2023-05-26 08:07:50;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;102;皈依小能手;江苏;压力大的不是讨不到老婆在最贵的时候买了房子的人吗？;2023-05-26 07:50:30;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;576;天气不错1245;北京;没什么意义;2023-05-26 06:51:14;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;165;小錯cuo;安徽;发出来让人吐槽的[允悲];2023-05-26 03:07:01;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;7;ypfantasyic;福建;让你看起来钱更多，其实还是我的[doge];2023-05-26 01:18:04;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;620;双叶幼儿园野原新之助;江苏;看之前以为是治标不治本，看完发现是我高估了[笑哈哈];2023-05-26 00:12:19;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;125;独上兰舟点星河;江苏;南京房价翻了几番了，公积金一直不涨，想不通搞这样的政策有啥用[笑cry];2023-05-26 00:11:57;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;163;馮小羊羊羊羊;江苏;没有公积金怎么办[doge][doge];2023-05-25 23:39:02;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;1;Yy73858;其他;抢劫老百姓来钱快;2023-05-25 23:14:36;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;2;一道残阳铺水中1991;其他;怎么签订补充协议;2023-05-25 23:05:05;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;3;写日记的是正经人吗;其他;南京什么时候可以商转公？刚买完房子血亏[允悲][允悲]阶段性释放优惠政策，这样谁还敢买;2023-05-25 23:02:55;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;196;无敌大大蓬;江苏;要有公积金呢[允悲];2023-05-25 22:58:20;0;0.0427065889409367;0;1
凤凰网;;0;38;129;486;南京调整住房公积金政策南京多子女家庭公积金贷款额度最高每户万南京住房公积金管理中心网站今日发布《关于调整部分住房公积金政策的通知》，其中，加大对多子女家庭住房公积金购房租房支持力度：多子女家庭（有两个及以上未成年子女），首次使用住房公积金贷款购买首套住房最高可贷额度，在普通家庭贷款最高限额基础上上浮，即多子女家庭最高可贷额度为万元人、万元户；对于无房的多子女家庭，每月提取住房公积金支付房租的限额提高。;#南京调整住房公积金政策##南京多子女家庭公积金贷款额度最高每户120万#;27;王大大PYY;江苏;这大概是着急后的第一波虚假福利。;2023-05-25 22:32:25;3;0.0427065889409367;0;1
