文本,群体情绪,时间
任泽平建议：增加大城市住宅土地供应，给予有孩家庭购房补贴近日，经济学家任泽平发文指出，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。他认为，结婚人数下降的原因一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。任泽平建议，增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；任泽平建议法定婚龄降到岁；保障单身女性生育权。对此你怎么看？中国网财经的微博视频,-0.0016348084924116,2023-02-08 11:37:08
非哈尔滨户籍在哈购新房可享万元补贴哈尔滨：非哈市户籍在哈购新房可享万元补贴哈尔滨市政府日前下发了《关于进一步促进哈尔滨市房地产市场平稳健康发展的若干措施》以下简称《措施》。根据《措施》，公积金贷款房龄年限由年提升至年，二孩、三孩家庭购买首套或第二套新房可享补贴。根据《措施》，具有哈市户籍、符合生育政策，在年月日以后生育第二或第三胎的家庭在区购买首套或第二套新建商品住房，凭网签备案《商品房买卖合同》、本人身份证明、购房交款票据、《不动产权证书》、户口簿和出生医学证明等，分别给予万元、万元的一次性购房补贴。同时，对与在哈用人单位签订聘用合同或服务协议，购房前已缴纳个月以上社保并纳入社保系统管理且处于存续状态的，以及自主创业、年龄在周岁以下的各类人才无户籍限制，在区购买首套或第二套新建商品住房，凭网签备案《商品房买卖合同》、本人身份证明、购房交款票据、《不动产权证书》、学历证明等，按照博士毕业生万元、硕士毕业生万元、本科毕业生及大中专毕业生含技工院校预备技师班、高级工班毕业生万元的标准给予一次性购房补贴。本项补贴以家庭为单位，夫妻双方不能同时享受。根据《措施》，非哈市户籍的个人在区购买首套或第二套新建商品住房，凭网签备案《商品房买卖合同》、本人身份证明、户口簿、购房交款票据、《不动产权证书》，给予万元一次性购房补贴。个人在区购买首套或第二套新建商品住房，且在线上、线下新建商品房展销会期间完成《商品房买卖合同》网签备案的，凭本人身份证明、《商品房买卖合同》、购房交款票据、《不动产权证书》，按实际购房款的给予购房补贴。单位或个人在区购买新建非住宅商品房商业、办公、公寓，凭网签备案《商品房买卖合同》、购房交款票据、《不动产权证书》，按实际购房款的给予购房补贴。此外，农业户籍的购房人在区购买首套或第二套新建商品住房，凭网签备案《商品房买卖合同》、本人身份证明、户口簿、《不动产权证书》，给予万元一次性购房补贴，补贴资金由市财政承担。农业户籍的购房人进城购房并取得居住证且满足进城务工人员随迁子女接受义务教育相关条件的，由所在区教育部门根据实际情况统筹安置，保障其子女进城接受义务教育，确保“应入尽入”。退役军人和取得省、市、区县市相关主管部门职业资格证明的教师，在区购买首套或第二套新建商品住房，凭网签备案《商品房买卖合同》、本人身份证明、职业资格证明、《不动产权证书》，给予万元一次性购房补贴。根据《措施》，在确保房屋抵押物价值的前提下，二手房公积金贷款房龄年限由年提高到年，且贷款年限与房龄之和不超过年。单职工贷款最高额度由万元提高至万元，双职工贷款最高额度由万元提高至万元。,0.0060721629603285,2023-02-08 11:23:40
日常超话如何看待任泽平建议法定婚龄降到岁任泽平建议法定婚龄降到岁，保障单身女性生育权。近日，经济学家任泽平发文指出，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。他认为，结婚人数下降的原因一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。任泽平建议，增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。对此你怎么看？中国网财经的微博视频,0.2967884858121526,2023-02-08 13:57:44
豫论场丨法定婚龄降到岁就能让年轻人多生孩吗？薛世君经济学家任泽平建议法定婚龄降到岁。说实话，看到这个消息蹿上热搜，我的第一反应是不相信，以任博士平日的专业范儿，应该不至于有这样无聊的建议。但他微博上赫然有这个建议。我国结婚率从年的上升到年的之后，就逐年下降，年结婚率下降到，离婚率上升到。我国结婚登记对数已连续八年下降，初婚年龄也大幅推迟。看到这样的数据，自然会对未来人口结构产生一些忧虑，但是任泽平看到了病征，却似乎开偏了药方。按照分析，结婚人数下降的原因大致有六：一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。这六大问题，不管哪一个，都不是将法定婚龄降到岁就能解决的。年轻人结婚晚、生孩少，根本原因不是年龄问题，也不是生育政策问题，而是很直接、很现实的两条钱从哪里来？孩子怎么带？婚车、婚房、彩礼、婚宴，哪个步骤都要花钱。生孩、养孩、带孩、上学接送，哪个环节都需要人力。哪个环节卡壳，事情就不好办。法定婚龄降到岁，能有多大用？所以说，问题的关键还在于提高年轻人的收入、完善年轻人的社会保障，包括但不限于任泽平提的其他建议给予有孩家庭购房补贴；降低生育、养育、教育成本；保障单身女性生育权说白了，得减少年轻人的后顾之忧。生育补贴、创建家庭友好型工作场所、普惠托育服务体系发展提速各地已经在构筑财政、税收、教育、保险、住房、就业、休假等多领域积极支持措施，这才“药对症”、实打实。学者提建议，最好是提到点子上，建议到关键处，搞些无关痛痒的观点，倒是吸引眼球了，能落地见效吗？任泽平建议法定婚龄降到岁,0.0049206814784962,2023-02-08 13:10:57
任泽平建议法定婚龄降到岁，保障单身女性生育权近日，经济学家任泽平发文指出，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。他认为，结婚人数下降的原因一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。任泽平建议，增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。对此你怎么看？,0.0012514804645991,2023-02-08 11:20:00
任泽平专家建议法定婚龄降到岁保障单身女性生育权月日，经济学家任泽平在社交平台建议法定婚龄降到岁，保障单身女性生育权，引发关注。全文如下：我国结婚率从年的上升到年的，随后逐年下降，年结婚率下降到；离婚率从年的上升到年的。年，我国结婚登记对数为万对，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。结婚人数下降的原因：一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。建议：增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。超低生育率以及年轻人口的迅速萎缩，已成为中国社会面临的重大挑战。要提升生育率，政府部门需出台相关政策措施鼓励年轻人结婚生育，积极出台相关政策降低年轻人的结婚生育成本。此外，社会各方也需要引导年轻人树立积极的婚恋观，共同关心适婚人群的婚姻问题，积极创造有利条件，帮助更多的单身青年走进婚姻、建立家庭。更多详细内容请查看原文网页链接,-0.0300078015221257,------
专家建议法定婚龄降到岁保障单身女性生育权月日，经济学家任泽平在社交平台建议法定婚龄降到岁，保障单身女性生育权，引发关注。如何看待专家建议法定婚龄降到岁全文如下：我国结婚率从年的上升到年的，随后逐年下降，年结婚率下降到；离婚率从年的上升到年的。年，我国结婚登记对数为万对，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。结婚人数下降的原因：一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。建议：增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。超低生育率以及年轻人口的迅速萎缩，已成为中国社会面临的重大挑战。要提升生育率，政府部门需出台相关政策措施鼓励年轻人结婚生育，积极出台相关政策降低年轻人的结婚生育成本。此外，社会各方也需要引导年轻人树立积极的婚恋观，共同关心适婚人群的婚姻问题，积极创造有利条件，帮助更多的单身青年走进婚姻、建立家庭。对此，你怎么看？,0.7080479158887153,2023-02-08 11:48:50
任泽平建议法定婚龄降到岁，保障单身女性生育权专家建议法定婚龄降到岁近日，经济学家任泽平发文指出，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。他认为，结婚人数下降的原因一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。任泽平建议，增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。对此你怎么看？（视频：武兵）中国网财经的微博视频,1.0,------
淄博身边事淄博便民提示“二孩”“三孩”家庭购房有补贴，淄博市再推购房新政月日，记者从市住房和城乡建设局获悉，今起至年月日期间，“二孩”“三孩”家庭购房，享契税总额和的购房补贴；推行二手房“带押过户”我市刚需和改善购房者迎来新的购房政策利好。,0.0003256134640721,2023-02-07 22:45:04
淄博迎来一波购房利好政策月日起至明年月日，二孩、三孩家庭购房，可分别享受最高元、元的房价补贴；二孩及以上家庭购买首套或二套自住住房的，住房公积金可贷额度上浮；符合条件的二孩、三孩家庭，购房还可以分别享受所缴纳契税总额和的购房补贴淄博市民再次迎展开,0.0624746722650987,2023-02-15 09:20:34
开始执行淄博购房新政来了月日，记者从淄博市住房和城乡建设局获悉，今起至年月日期间，“二孩”三孩”家庭购房，享契税总额和的购房补贴；推行二手房“带押过户”我市刚需和改善购房者迎来新的购房政策利好。因房子太小而不敢要“二孩”“三孩”？政府的配套措施将减少展开,-0.0002531938297965,------
今起执行淄博刚刚明确：购房有重大变化今起至年月日期间，“二孩”三孩”家庭购房，享契税总额和的购房补贴；二孩及以上家庭购买首套或二套自住住房的，住房公积金可贷额度上浮。享契税总额和的购房补贴；可按规定申请退还其出售现住房已缴纳的个人所得税。在二手房交易时，推行二手房资金监管和二手房“带押过户”机制。；支持群（团）购商品房多地试行二手房带押过户,0.0021136376917351,2023-02-06 17:06:00
牡丹融媒山东这市规定：这个时间生的三孩，免费读公办高中月日，潍坊市人民政府新闻办公室组织召开优化生育政策促进人口长期均衡发展新闻发布会。市卫生健康委党组书记、主任，市中医药管理局局长张晓乙；市卫生健康委党组成员、市计生协会常务副会长亓传敬；潍坊市妇幼保健院党委书记高振忠；展开,0.0,2023-03-22 10:24:40
潍坊依法生育的三孩读公办高中免费潍坊：年月日后依法生育的三孩免费读公办高中据潍坊发布官微消息，月日，潍坊市人民政府新闻办公室组织召开优化生育政策促进人口长期均衡发展新闻发布会。一起看发布会重点、依法生育三孩的家庭，对三孩岁期间参加“潍坊惠民保”的，给展开,0.5600125023639885,------
主播说从生到养全覆盖厦门版的生育福利来了近日，厦门市印发《关于优化生育政策促进人口长期均衡发展的实施方案》，实施三孩生育政策及配套支持措施，我们一起来了解一下厦门日报的微博视频,-0.0183218216150799,2023-03-21 18:09:42
江苏再次明确：这个假期延长近日江苏省总工会发出劳动法律监督提示函依法延长产假切实维护女职工特殊权益产假制度是保障女职工身心健康的重要制度，女职工生育在享受国家规定产假的基础上，还有权享受地方规定的延长产假。根据《江苏省女职工劳动保护特别规定》《江苏省工会劳动法律监督条例》《江苏省关于优化生育政策促进人口长期均衡发展实施方案》（苏发号）等有关规定，江苏省工会劳动法律监督委员会现就以下事项提醒各用人单位。符合规定生育的女职工可享受延长产假天。我国《女职工劳动保护特别规定》规定，女职工生育享受天产假，其中产前可以休假天；《江苏省关于优化生育政策促进人口长期均衡发展实施方案》规定，符合规定生育子女的女职工在享受国家规定产假的基础上延长产假天，因此，从年月日起，我省符合规定生育子女的女职工可享受的产假天数达到天。图片符合规定生育的女职工可享受延长产假的生育津贴。按照《江苏省医疗保障局关于享受生育保险待遇有关问题的通知》（苏医保发号）规定，用人单位及其职工依法参加生育保险并按时足额缴纳生育保险费，即可按规定享受生育保险待遇，生育津贴按照《江苏省职工生育保险规定》的计发标准发放；其中，符合《江苏省人口与计划生育条例》规定的，可享受延长产假的生育津贴；执行时间为年月日及以后生育的。图片用人单位不能因产假等情形侵害女职工合法权益。按照《中华人民共和国妇女权益保障法》规定，用人单位不得因结婚、怀孕、产假、哺乳等情形，降低女职工的工资和福利待遇，限制女职工晋职、晋级、评聘专业技术职称和职务，辞退女职工，单方解除劳动（聘用）合同或者服务协议。图片延长产假期间，女职工劳动合同期相应延长。按照《中华人民共和国妇女权益保障法》规定，女职工在怀孕以及依法享受产假期间，劳动（聘用）合同或者服务协议期满的，劳动（聘用）合同或者服务协议期限自动延续至产假结束。但是，用人单位依法解除、终止劳动（聘用）合同、服务协议，或者女职工依法要求解除、终止劳动（聘用）合同、服务协议的除外。图片女职工产假期满，用人单位应安排其回原岗位工作。按照《江苏省女职工劳动保护特别规定》规定，女职工产假期满恢复工作时，允许有周至周的时间逐步恢复原定额的劳动量。用人单位原则上应当安排女职工在原岗位上班，如因特殊情况需要变动的，应当与女职工协商解决。,0.1354234989927869,2023-03-21 18:10:02
厦门住房政策向多子女家庭倾斜二孩及以上家庭可购第套自住房近日，中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》。据了解，其中提到，强化住房支持。加快发展保障性租赁住房，促进解决新市民、青年人等群体住房困难。进一步完善保障性住房对促进积极生育的支持措施，在配租配售保障性住房时，对符合条件且有未成年子女的家庭，可根据其未成年子女数量，在户型选择方面给予适当照顾。对符合条件且子女数量较多的家庭、计划生育特殊家庭，同等条件下可按规定适当优先予以保障；完善保障性租赁房调换政策，对因家庭人口增加、子女就学等原因需要调换保障性租赁房的，根据房源情况及时调换。住房政策向多子女家庭倾斜，在缴存城市无自有住房且租赁住房的多子女家庭，可按照实际房租支出提取住房公积金；对购买首套自住住房的多子女家庭，可给予适当提高住房公积金贷款额度等相关支持政策。加快发展长租房市场，多渠道增加长租房供应，推进租购权利均等。拥有二孩及以上的厦门市户籍家庭符合条件的，可购买第套自住商品住房。,-0.0317779048425459,2023-03-21 18:25:09
杭州楼市杭州市场火热，这个政策短期不太可能，每天左右成交量快二周了厦门市住房政策向多子女家庭倾斜拥有二孩及以上符合条件的可购第套自住商品房财联社月日电，中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》。其中提到，强化住房支展开,0.0338273905630492,2023-03-21 18:15:17
厦门住房政策向多子女家庭倾斜，拥有二孩及以上符合条件的可购第套自住商品房中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》：强化住房支持。加快发展保障性租赁住房，促进解决新市民、青年人等群体住房困难。进一步完善保障性住房对促进积极生育的支持展开,0.0554624631195834,2023-03-21 18:08:10
厦门对多孩家庭强化住房支持厦门符合条件的多孩家庭可购买三套房近日，中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》。其中提到，进一步完善保障性住房对促进积极生育的支持措施，在配租配售保障性住房时，对符合条件且有未成年子女的家庭，可根据其未成年子女数量，在户型选择方面给予适当照顾；对符合条件且子女数量较多的家庭、计划生育特殊家庭，同等条件下可按规定适当优先予以保障；完善保障性租赁房调换政策，对因家庭人口增加、子女就学等原因需要调换保障性租赁房的，根据房源情况及时调换。住房政策向多子女家庭倾斜，在缴存城市无自有住房且租赁住房的多子女家庭，可按照实际房租支出提取住房公积金；对购买首套自住住房的多子女家庭，可给予适当提高住房公积金贷款额度等相关支持政策。加快发展长租房市场，多渠道增加长租房供应，推进租购权利均等。拥有二孩及以上的我市户籍家庭符合条件的，可购买第套自住商品住房。（厦门日报）集美融媒的微博视频,0.0067440212988846,2023-03-21 18:07:04
厦门将鼓励对二三孩家庭每月发补助厦门有二孩及以上家庭可买第三套房近日，中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》。其中提到，拥有二孩及以上的我市户籍家庭符合条件的，可购买第套自住商品住房。探索建立生育补助制度，鼓励有条件的区对生育二孩、三孩的家庭每月予以一定补助。持续开展就业性别歧视约谈工作，督促用人单位纠正歧视行为。督促用人单位依法依规落实孕产期、哺乳期女职工在工作时间、工资待遇、劳动强度等方面的特殊劳动保护（来源：厦门日报）,0.2866090394393937,2023-03-21 18:20:14
江苏强调落实依法延长产假江苏强调维护女职工特殊权益根据《江苏省女职工劳动保护特别规定》《江苏省工会劳动法律监督条例》《江苏省关于优化生育政策促进人口长期均衡发展实施方案》（苏发号）等有关规定，江苏省工会劳动法律监督委员会现就以下事项提醒各用人单位，内容包括：符合规定生育的女职工可享受延长产假天；符合规定生育的女职工可享受延长产假的生育津贴；用人单位不能因产假等情形侵害女职工合法权益；延长产假期间，女职工劳动合同期相应延长；女职工产假期满，用人单位应安排其回原岗位工作等。详情,-1.0,2023-03-21 18:20:06
厦门符合条件的多孩家庭可购三套房近日，中共厦门市委、厦门市人民政府印发《关于优化生育政策促进人口长期均衡发展的实施方案》。《方案》提出，在配租配售保障性住房时，对符合条件且有未成年子女的家庭，可根据其未成年子女数量，在户型选择方面给予适当照顾；对符合条件且子女数量较多的家庭展开,0.0,2023-03-21 18:40:06
北京春推会项目西嘻影业出品，伊北小说改编，杨晓培担任制片人，家庭励志剧《六姊妹》故事梗概：南方小城（安徽淮南）何家六个姊妹从世纪年代到世纪初的悲人生，新中国建立后普通百姓家庭年的生活变迁。看点：作品用年轻态、平民化视角表达了中式亲戚、邻里、人情关系，又用诸多历史细节、生活质感与家长里短彰显真实趣味；作品深刻剖析了重男轻女男女同工同酬、多子女家庭的资源争夺等年代社会痛点，更借由一个淮南小家庭展现共和国六十年的时代变迁。,-0.5344757991360688,2023-04-14 11:37:13
拟恢复按实际房租提取北京租房提取公积金新政采纳公众意见北京市住房公积金管理中心上月发布了《关于进一步优化租房提取业务的通知（征求意见稿）》，提出申请人租住本市商品房，每人每月提取公积金金额上限由元调整为元。提取金额上限提高后，普通家庭提供发票按实际房租提取的方式被取消。月日，从北京市住房公积金管理中心获悉，该征求意见稿已结束征集意见，将采纳公众提出的建议，拟恢复上述提取方式。月日，北京市住房公积金管理中心发布《关于进一步优化租房提取业务的通知（征求意见稿）》。相比目前执行的规定，该征求意见稿主要调整了提取金额的上限。征求意见稿提出，申请人租住本市商品住房，每人每月提取公积金金额不超过元，相比目前元的提取金额上限，增加了元。按照这一征求意见稿，在提高租住商品房的提取上限后，普通家庭提供租房发票按照实际房租提取公积金的方式将被取消，增添了多子女家庭可以每月按照实际月租金全额提取的内容。北京市住房公积金管理中心表示，在意见征集过程中，针对“恢复租住商品房（提供发票）提取”的意见比较集中，且北京市住房公积金管理中心已吸收采纳这一建议。目前，征求意见稿中已增加“租住商品住房（提供发票）提取”情形。租住本市商品住房，提供租房发票并在“北京市房屋租赁管理服务平台”办理房屋租赁合同备案的，可申请此类租房提取。也就是说，租房提取公积金新政正式实施后，申请人租商品房可选择两种方式提取公积金。如果不提供发票，每人每月可以提取元。如果提供发票，则可以按照实际月租金来提取，但不能超过申请人的公积金月缴存额。据悉，在意见征集期间，北京住房公积金管理中心共收到社会各界意见建议条，除了上述意见外，也有市民提出了“提升每月元的提取额度”“可随时灵活支取住房公积金”等意见，这些意见均未被采纳。针对“提升每月元的提取额度”的建议，北京住房公积金管理中心不予采纳，其表示，从全国来看，对于非网签备案范围的租房提取，上海市公积金管理中心每户家庭最高月提取限额为元、广州住房公积金管理中心每人最高提取限额为元。北京此次将每人每月元的无房租房提取额度提高至元，家庭无房租房提取额度提高至元，此提取额度在全国住房公积金租房提取政策中已处于较高水平。另外，北京住房公积金管理中心表示，每月元的提取额度属于基本保障，如申请人认为无房租房提取额度较低，不能满足实际租房需要，还可选择“租住商品住房（提供发票）”“租住公共租赁住房”“租住保障性租赁住房”方式提取住房公积金，上述方式均可按照实际月租金提取住房公积金。,-6.777829444056672e-05,2023-04-14 11:37:06
北京楼市限制政策开了点缝隙：全龄友好购房支持政策。岁以上的人迁移到项目所在地，购房享受金融优待。一区一策试点：多子女家庭和职住平衡家庭购房支持政策按“一区一策”方式由房山区试点。首都的动作大家都在看着呢。从年开始迄今，最紧跟北京市动作的是深圳，每个动作都抄作业了。这一次看看怎么抄？,-0.0013946967601899,2023-04-17 17:00:36
北京拟恢复按实际房租提取公积金北京市住房公积金管理中心上月发布了《关于进一步优化租房提取业务的通知（征求意见稿）》，提出申请人租住本市商品房，每人每月提取公积金金额上限由元调整为元。提取金额上限提高后，普通家庭提供发票按实际房租提取的方式被取消。月日，记者从北京市住房公积金管理中心获悉，该征求意见稿已结束征集意见，将采纳公众提出的建议，拟恢复上述提取方式。月日，北京市住房公积金管理中心发布《关于进一步优化租房提取业务的通知（征求意见稿）》。记者注意到，相比目前执行的规定，该征求意见稿主要调整了提取金额的上限。征求意见稿提出，申请人租住本市商品住房，每人每月提取公积金金额不超过元，相比目前元的提取金额上限，增加了元。按照这一征求意见稿，在提高租住商品房的提取上限后，普通家庭提供租房发票按照实际房租提取公积金的方式将被取消，增添了多子女家庭可以每月按照实际月租金全额提取的内容。北京市住房公积金管理中心表示，在意见征集过程中，针对“恢复租住商品房（提供发票）提取”的意见比较集中，且北京市住房公积金管理中心已吸收采纳这一建议。目前，征求意见稿中已增加“租住商品住房（提供发票）提取”情形。租住本市商品住房，提供租房发票并在“北京市房屋租赁管理服务平台”办理房屋租赁合同备案的，可申请此类租房提取。也就是说，租房提取公积金新政正式实施后，申请人租商品房可选择两种方式提取公积金。如果不提供发票，每人每月可以提取元。如果提供发票，则可以按照实际月租金来提取，但不能超过申请人的公积金月缴存额。据悉，在意见征集期间，北京住房公积金管理中心共收到社会各界意见建议条，除了上述意见外，也有市民提出了“提升每月元的提取额度”“可随时灵活支取住房公积金”等意见，这些意见均未被采纳。针对“提升每月元的提取额度”的建议，北京住房公积金管理中心不予采纳，其表示，从全国来看，对于非网签备案范围的租房提取，上海市公积金管理中心每户家庭最高月提取限额为元、广州住房公积金管理中心每人最高提取限额为元。北京此次将每人每月元的无房租房提取额度提高至元，家庭无房租房提取额度提高至元，此提取额度在全国住房公积金租房提取政策中已处于较高水平。另外，北京住房公积金管理中心表示，每月元的提取额度属于基本保障，如申请人认为无房租房提取额度较低，不能满足实际租房需要，还可选择“租住商品住房（提供发票）”“租住公共租赁住房”“租住保障性租赁住房”方式提取住房公积金，上述方式均可按照实际月租金提取住房公积金。（北京日报）,-0.6249298446637495,2023-04-14 13:32:37
北京拟恢复按实际房租提取公积金北京市住房公积金管理中心上月发布了《关于进一步优化租房提取业务的通知（征求意见稿）》，提出申请人租住本市商品房，每人每月提取公积金金额上限由元调整为元。提取金额上限提高后，普通家庭提供发票按实际房租提取的方式被取消。月日，记者从北京市住房公积金管理中心获悉，该征求意见稿已结束征集意见，将采纳公众提出的建议，拟恢复上述提取方式。月日，北京市住房公积金管理中心发布《关于进一步优化租房提取业务的通知（征求意见稿）》。记者注意到，相比目前执行的规定，该征求意见稿主要调整了提取金额的上限。征求意见稿提出，申请人租住本市商品住房，每人每月提取公积金金额不超过元，相比目前元的提取金额上限，增加了元。按照这一征求意见稿，在提高租住商品房的提取上限后，普通家庭提供租房发票按照实际房租提取公积金的方式将被取消，增添了多子女家庭可以每月按照实际月租金全额提取的内容。北京市住房公积金管理中心表示，在意见征集过程中，针对“恢复租住商品房（提供发票）提取”的意见比较集中，且北京市住房公积金管理中心已吸收采纳这一建议。目前，征求意见稿中已增加“租住商品住房（提供发票）提取”情形。租住本市商品住房，提供租房发票并在“北京市房屋租赁管理服务平台”办理房屋租赁合同备案的，可申请此类租房提取。也就是说，租房提取公积金新政正式实施后，申请人租商品房可选择两种方式提供公积金。如果不提供发票，每人每月可以提取元。如果提供发票，则可以按照实际月租金来提取，但不能超过申请人的公积金月缴存额。据悉，在意见征集期间，北京住房公积金管理中心共收到社会各界意见建议条，除了上述意见外，也有市民提出了“提升每月元的提取额度”“可随时灵活支取住房公积金”等意见，这些意见均未被采纳。针对“提升每月元的提取额度”的建议，北京住房公积金管理中心不予采纳，其表示，从全国来看，对于非网签备案范围的租房提取，上海市公积金管理中心每户家庭最高月提取限额为元、广州住房公积金管理中心每人最高提取限额为元。北京此次将每人每月元的无房租房提取额度提高至元，家庭无房租房提取额度提高至元，此提取额度在全国住房公积金租房提取政策中已处于较高水平。另外，北京住房公积金管理中心表示，每月元的提取额度属于基本保障，如申请人认为无房租房提取额度较低，不能满足实际租房需要，还可选择“租住商品住房（提供发票）”“租住公共租赁住房”“租住保障性租赁住房”方式提取住房公积金，上述方式均可按照实际月租金提取住房公积金。（北京日报）,-0.6754416691183239,2023-04-14 16:52:21
公积金租房额度能否提至每月元？北京住房公积金管理中心这样回应年月日至月日，北京住房公积金管理中心针对《关于进一步优化租房提取业务的通知（征求意见稿）》向社会公开征集意见。经统计，共收到社会各界意见建议条，主要集中在建议恢复租住商品房（提供发票）提取、提升每月元的提取额度、非多子女家庭也可按照实际月租金提取、可随时灵活支取住房公积金等方面。月日，北京青年报记者获悉，北京住房公积金管理中心将意见采纳情况进行了公开说明。针对“恢复租住商品房（提供发票）提取”的建议已采纳，在征求意见稿中增加了“租住商品住房（提供发票）提取”情形。租住北京市商品住房，提供租房发票并在“北京市房屋租赁管理服务平台”办理房屋租赁合同备案的，可申请此类租房提取。而针对“提升每月元的提取额度”的建议没有采纳，北京住房公积金管理中心解释，首先从全国来看，对于非网签备案范围的租房提取，上海市公积金管理中心每户家庭最高月提取限额为元、广州住房公积金管理中心每人最高提取限额为元。从每人每月元的无房租房提取额度提高至元，家庭无房租房提取额度提高至元，此提取额度在全国住房公积金租房提取政策中已处于较高水平。其次是每月元的提取额度属于基本保障，如认为无房租房提取额度较低，不能满足实际租房需要，租房人还可选择“租住商品住房（提供发票）”“租住公共租赁住房”“租住保障性租赁住房”方式提取住房公积金。中心着重支持租住北京市公共租赁住房及保障性租赁住房，可按照实际月租金提取住房公积金。多子女家庭新增租房也可按照实际房租提取的业务场景。此外，“可随时灵活支取住房公积金”的建议也没有被采纳，理由为：《住房公积金管理条例》第二十四条规定：“职工有下列情形之一的，可以提取职工住房公积金账户内的存储余额：（一）购买、建造、翻建、大修自住住房的；（二）离休、退休的；（三）完全丧失劳动能力，并与单位终止劳动关系的；（四）出境定居的；（五）偿还购房贷款本息的；（六）房租超出家庭工资收入的规定比例的。”所以，职工申请提取住房公积金，必须符合以上提取条件并提供合规材料，经审核通过后才能办理提取手续。版权声明本文著作权（含信息网络传播权）归属北京青年报社所有，未经授权不得转载文北京青年报记者宋霞,0.0015280481018176,2023-04-14 12:25:02
