发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;840;焱-狐;福建;买得起的早买了，买不起的这条例有什么用;2023-11-15 22:44:11;4;0.0136103959606537;0;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;840;焱-狐;福建;回复@扉页上-幸福的颜色:讲真不是刚需没有买的必要;2023-11-16 19:26:26;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;840;焱-狐;福建;回复@大碗碗糕:岛外卖不动啦，拆迁都给房票不给钱了。特别翔安和后溪，一买一个坑;2023-11-16 19:26:01;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;840;大碗碗糕;其他;现在买感觉就是韭菜  之前岛外还没完全涨起来的时候要买第二套还限购;2023-11-16 19:23:56;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;840;扉页上-幸福的颜色;福建;也有现在买的起的呀;2023-11-16 02:20:20;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;480;Andybing-阿甘;湖北;前两年打压太狠了，放开了，也救不回来了;2023-11-15 23:52:04;4;0.0136103959606537;0;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;480;水溶液_;安徽;回复@纯纯爱生活11:一般是第四;2023-11-16 11:37:46;1;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;480;人生不如意事常常有;其他;回复@纯纯爱生活11:差不多前五，但很多消息都是有第四;2023-11-16 07:48:20;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;480;纯纯爱生活11;北京;回复@boniu-322:单纯好奇，前3？比北上深还高吗？[允悲];2023-11-16 07:36:06;0;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;480;我不是用户吖;其他;救不回来难道不是因为贵？用来住还是用来炒？[吐][吐][吐][吐];2023-11-16 00:10:07;8;0.0136103959606537;1;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;270;在红馆听Leslie唱别离;海外;厦门的未来就是曾经的深圳，希望大家来厦门发展，来厦门买房，投资厦门房产绝对是人生的一笔财富！;2023-11-16 14:31:00;2;0.0136103959606537;0;1
经济观察报;;0;0;1;0;厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日;#厦门多子女家庭第二套住房认定为首套#;270;大碗碗糕;其他;求大家快点来接盘  不然我的房价跌了[泪];2023-11-16 19:24:30;2;0.0136103959606537;1;1
