label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
4528;【最新谢谢】心中有善，要时刻保持一颗善良的心，充满阳光，还要有信用的心，心中要有阳光，每一颗善良的心和信用的心都会慢慢萌发。做一个善良的人，有信用聪明是一种天赋，而善良是一种选择。愿我们都能做个内心良善的人，温暖自己，也温暖他人。;1;1;2;55119;3.6285128540067854e-05
4530;"诚信是一个人在社会上的通行证，做人要以诚信为本。古话讲，""以诚感人者，人亦诚而应。""与人交往，只要守住诚信的底线，才能得到别人的尊重。[赞啊]";1;1;2;55119;3.6285128540067854e-05
4532;记住该记住的，忘记该忘记的。改变能改变的，接受不能改变的。不管生活怎样，总有一道属于自己的明媚阳光，用自己的脚步走出属于自己的风景。;1;1;2;55119;3.6285128540067854e-05
4534;0104五谷杂粮日日吃方养人，嘉言善行日日积方涵德。;1;1;2;55119;3.6285128540067854e-05
4536;"心简单，世界就简单，幸福才会生长;心自由，生活就自由，到哪都有快乐。[坏笑]";1;1;2;55119;3.6285128540067854e-05
4538;人之初，性本善。 上善若水，大爱无疆。 慈心为民，善举济世。 无缘大慈，同体大悲。 众善奉行，诸恶莫做。;1;1;2;55119;3.6285128540067854e-05
4540;勿以恶小而为之，勿以善小而不为。――三国刘备;1;1;2;55119;3.6285128540067854e-05
4542;"善为至宝，一生用之不尽;心作良田，百世耕之有余。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4544;世界上能为别人减轻负担的都不是庸庸碌碌之徒。狄更斯;1;1;2;55119;3.6285128540067854e-05
4546;"凡一善而关乎人终生，不行也要行;凡一恶而关乎人终生，不止也要行。";1;1;2;55119;3.6285128540067854e-05
4548;"善为至宝，一生用之不尽;心作良田，百世耕之有余。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4550;"世间善德之事，提得起，放得下，算得到，做得完;看得破，撇得开，若通此理，无事不成";1;1;2;55119;3.6285128540067854e-05
4552;常思身命易倾，自不得不存善念。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
4554;开卷有益，作善降祥。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
4556;生命不息，奋斗不止！只要相信，只要坚持，只要你真的是用生命在热爱，那一定是天赋使命使然，那就是一个人该坚持和努力的东西，无论梦想是什么，无论路有多曲折多遥远，只要是灵魂深处的热爱，就会一直坚持到走上属于自己的舞台！;1;1;2;55119;3.6285128540067854e-05
4558;0107善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
4560;0101君子居其室，出其言，善则千里之外应之。――《易经》;1;1;2;55119;3.6285128540067854e-05
4562;0124书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
4564;0123君子居其室，出其言，善则千里之外应之。――《易经》;1;1;2;55119;3.6285128540067854e-05
4566;"0122行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4568;0120恶莫大于纵己之欲，善莫大于律己之心。;1;1;2;55119;3.6285128540067854e-05
4570;"0108 凡一善而关乎人终生，不行也要行;凡一恶而关乎人终生，不止也要行。";1;1;2;55119;3.6285128540067854e-05
4572;我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。;1;1;2;55119;3.6285128540067854e-05
4574;0118每个人都有属于自己的战斗，挣脱过去，活在当下，还有创造未来。也许要越过青春，才能知道青春是多么自恋的一段时期。没有人陪你走一辈子，所以你要适应孤独，没有人会帮你一辈子，所以你要奋斗一生。与其用泪水悔恨昨天，不如用汗水拼搏今天。;1;1;2;55119;3.6285128540067854e-05
4576;0119善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
4578;我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。;1;1;2;55119;3.6285128540067854e-05
4580;善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
4582;弯下身子帮助他人站起来，这是对心灵很好的锻炼。;1;1;2;55119;3.6285128540067854e-05
4584;"人善我，我亦善之;人不善我，我则引之，进退而已耳。――汉《韩诗外传》";1;1;2;55119;3.6285128540067854e-05
4586;0103书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
4588;善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。;1;1;2;55119;3.6285128540067854e-05
4590;勿以恶小而为之，勿以善小而不为。――三国刘备;1;1;2;55119;3.6285128540067854e-05
4592;[允悲]居家之善，无非勤俭持家，孝养父母，严教子女。;1;1;2;55119;3.6285128540067854e-05
4594;0114书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
4596;0113君子贵人贱己，先人而后己。《礼记访记》;1;1;2;55119;3.6285128540067854e-05
4598;我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。;1;1;2;55119;3.6285128540067854e-05
4600;哪怕此刻的生活有多糟糕，也总会有好转的一天。走过的生活并不完美，太完美的也就不是生活了！每人每天都在做一件事情：为了未来而奋斗！固然结果不同，皆因我们平时的努力，每个今天我们都尽十分的努力，未来的成功就是必然！;1;1;2;55119;3.6285128540067854e-05
4602;我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。;1;1;2;55119;3.6285128540067854e-05
4604;常思身命易倾，自不得不存善念。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
4606;善不可不弘，恶不可不去。 善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。;1;1;2;55119;3.6285128540067854e-05
4608;善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
4610;终而复始，日月是也。死而复生，四时是也。奇正相生，循环无端，涨跌相生，循环无端，涨跌相生，循环无穷。机遇孕育着挑战，挑战中孕育着机遇，这是千古验证了的定律！;1;1;2;55119;3.6285128540067854e-05
4612;社会主义核心价值体系是“兴国之魂”，建设社会主义核心价值体系是推动文化大发展大繁荣的根本任务。提炼和概括出简明扼要、便于传播践行的社会主义核心价值观，对于建设社会主义核心价值体系具有重要意义。;1;1;2;55119;3.6285128540067854e-05
4614;帮助别人是一种高尚的美，而一个大集体就是用这种美构成的。一个集体如果拥有这样的美，那它一定是一个强大的集体。;1;1;2;55119;3.6285128540067854e-05
4616;一个人要战胜别人并不难，往往只需要付出比对方更多的努力即可。然而，勇于挑战自己的弱点并战而胜之，不断地超越自己，才真正是人生最大的挑战和最为痛苦的过程。提醒自己：不必总与他人较短论长，今天比昨天好，明天比今天强，这就是胜利。;1;1;2;55119;3.6285128540067854e-05
4618;在社会主义建设时期，爱国主义更多的不是表现为赴汤蹈火，壮怀激烈，而是表现为奉公守法，敬业爱岗；表现为维护祖国统一，反对分裂祖国；表现为各族人民团结互相，为构建社会主义和谐社会，实现中华民族的伟大复兴而贡献智慧和力量。;1;1;2;55119;3.6285128540067854e-05
4620;人生从来没有真正的绝境。无论遭受多少艰辛，无论经历多少苦难，只要一个人的心中还怀着一粒信念的种子，那么总有一天，他就能走出困境，让生命重新开花结果。;1;1;2;55119;3.6285128540067854e-05
4622;不要因为没有阳光，而走不进春天不要因为没有歌声，而放弃自己的追求不要因为没有掌声，而丢掉自己的理想。其实每一条都通往阳光的大道，都充满坎坷每一条通向理想的途径，都充满了艰辛与汗水！;1;1;2;55119;3.6285128540067854e-05
4624;书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
4626;0111你要记住，永远要愉快地多给别人，少从别人那里拿取。高尔基;1;1;2;55119;3.6285128540067854e-05
4628;"0105行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4630;与人为善，乐于助人乃举手之劳，无需付出任何代价。;1;1;2;55119;3.6285128540067854e-05
4632;让我们扬起奋斗的风帆，吹响奋斗的号角，奏响奋斗的乐章，勇往直前！改写自己的命运，创造自己的奇迹！因为生活需要不断的奋斗;1;1;2;55119;3.6285128540067854e-05
4634;"0102行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4636;[太阳]君子贵人贱己，先人而后己。《礼记访记》;1;1;2;55119;3.6285128540067854e-05
4638;常思身命易倾，自不得不存善念。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
4640;"世间善德之事，提得起，放得下，算得到，做得完;看得破，撇得开，若通此理，无事不成";1;1;2;55119;3.6285128540067854e-05
4642;"木有根则荣，根坏则枯;人有善则德，善尽则败。";1;1;2;55119;3.6285128540067854e-05
4644;"行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
4646;人生的奔跑，不在于瞬间的爆发，取决于途中的坚持，纵有千百个理由放弃，也要找一个理由坚持下去。能激励你，温暖你，感动你的，不是励志语录心灵鸡汤，而是身边的爱人和朋友，一定要与积极、充满正能量的人同行！;1;1;2;55119;3.6285128540067854e-05
4648;自暴自弃便是命运的奴隶，自强不息是生命的天使；我不想用别人的汗水浇灌自己的心灵，我愿意用别人的棉袄，来温暖自己的躯体。我只想堂堂正正的做人，我只愿光明磊落做事，该记得的我不会遗忘，该遗忘的我不会存放。;1;1;2;55119;3.6285128540067854e-05
4650;勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。;1;1;2;55119;3.6285128540067854e-05
4652;在社会主义建设时期，爱国主义更多的不是表现为赴汤蹈火，壮怀激烈，而是表现为奉公守法，敬业爱岗；表现为维护祖国统一，反对分裂祖国；表现为各族人民团结互相，为构建社会主义和谐社会，实现中华民族的伟大复兴而贡献智慧和力量。;1;1;2;55119;3.6285128540067854e-05
4654;过去的事，就让它过去吧，我们错过了昨日的日落，再也不能错过今日的日出，保持平衡的心态，以最美好的心情来对待每一天，每一天都会充满阳光，洋溢着希望。;1;1;2;55119;3.6285128540067854e-05
4656;没有人会知道你到底有多好，因为这个世界上大部分的人根本不在乎你。如果你真的很优秀，它会成为嫉妒的理由。人可以容忍平凡，但不能容忍优秀。人越好，就越可恨和沮丧。所以当你面临压力时，不要让自己变得平庸。因为嫉妒本身也是一种仰望。;1;1;2;55119;3.6285128540067854e-05
4658;善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
4660;我越多地帮助他人成功，我就越成功。;1;1;2;55119;3.6285128540067854e-05
4662;我已经不想管了，上个月一动不动[挖鼻];1;1;2;55119;3.6285128540067854e-05
4664;你要记住，永远要愉快地多给别人，少从别人那里拿取。高尔基;1;1;2;55119;3.6285128540067854e-05
4666;"善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。善良是一束美丽的玫瑰，当你赠送他人时，也为你自己留下了满室的芬芳;善良是冬天里的太阳，在照耀了他人的同时，也温暖了你自己;善良是充满芬芳的香水，当洒在别人身上时，自己也会溅到两三滴。";1;1;2;55119;3.6285128540067854e-05
4669;富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观。富强、民主、文明、和谐是国家层面的价值自由、平等、公正、法治是社会层面的价值取向，爱国、敬业、诚信、友善是公民个人层面的价值准则;1;1;2;55119;3.6285128540067854e-05
4671;0116世界上能为别人减轻负担的都不是庸庸碌碌之徒。狄更斯;1;1;2;55119;3.6285128540067854e-05
4673;勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。;1;1;2;55119;3.6285128540067854e-05
4675;"人善我，我亦善之;人不善我，我则引之，进退而已耳。――汉《韩诗外传》";1;1;2;55119;3.6285128540067854e-05
4694;明年是不是三百万的房子200万就能买到了[揣手];1;0;1;55119;1.8142564270033927e-05
4708;老师早安！;1;0;1;55119;1.8142564270033927e-05
4710;砖家不是为真理服务，为某些人的需要服务;3;208;211;55119;0.0038280810609771583
4714;自以为是的都是为了你好;4;83;87;55119;0.0015784030914929516
4719;就怕脱光也没得用了[嘻嘻];6;75;81;55119;0.0014695477058727481
4726;买房=亏钱，买房和租房没区别。这两点没解决没人买;2;20;22;55119;0.0003991364139407464
4729;他们总认为他们能比市场更聪明，但每一次都被市场打脸。;1;14;15;55119;0.0002721384640505089
4731;坚决不脱[允悲];1;5;6;55119;0.00010885538562020356
4733;转发微博;1;4;5;55119;9.071282135016963e-05
4735;有道理，矫枉过必须正。只听说不破不立，没听说不立不破的;2;5;7;55119;0.0001269979498902375
4738;去年放开后确实死了不少;3;4;7;55119;0.0001269979498902375
4743;“去年说口罩放开，社会面临崩溃，很多人熬不过这一关。放开后两周后就恢复正常了。”社会面临崩溃这个没人说过，很多人没熬过去这事你不知道？两周后恢复正常这事，要不让没熬过去的人和你聊聊？看到这条，没兴趣看下边的了。;5;11;16;55119;0.00029028102832054283
4749;还是要到群众中去，真真正正扎扎实实的调研群众的现况，倾听群众的心声;2;2;4;55119;7.257025708013571e-05
4764;除了那些嗨的城市，其他地方户口也没有那么大欲望;1;1;2;55119;3.6285128540067854e-05
4872;明年，意思今年一年白白浪费了[微笑];1;9;10;55119;0.00018142564270033927
4874;这个部门已经多次延误战机，整天都是说多过干。房地产出现今天的困境，这个部门负主要责任。;1;8;9;55119;0.00016328307843030534
4876;耳朵都起茧了[苦涩];1;9;10;55119;0.00018142564270033927
4879;[允悲][允悲][允悲]就是他，信他你就[允悲][允悲];1;4;5;55119;9.071282135016963e-05
4881;不把你们口袋里的钱薅出来誓不罢休;1;12;13;55119;0.00023585333551044105
4907;倪虹是谁[doge]？;1;0;1;55119;1.8142564270033927e-05
4913;哪一年没有狠抓落实啊？;1;7;8;55119;0.00014514051416027142
4943;滨海新城6000，三环边1万多的是，上市也没什么性价比;4;0;4;55119;7.257025708013571e-05
4948;狼来了，第几骗了？;1;2;3;55119;5.442769281010178e-05
4957;盖棺了;5;0;5;55119;9.071282135016963e-05
4967;管理层铁了心要干死房地产 [笑cry];2;0;2;55119;3.6285128540067854e-05
4980;好，继续坚持房住不炒定位。深入人心[可爱];1;1;2;55119;3.6285128540067854e-05
4982;战略是对上说的，策略是让下做的，老哥真不容易[笑cry][笑cry][笑cry];1;1;2;55119;3.6285128540067854e-05
4984;基本没招了;2;1;3;55119;5.442769281010178e-05
4987;看来前几天喊抄底被骂了[doge];1;1;2;55119;3.6285128540067854e-05
4989;从房住不炒的角度来说，最近两年政府确实做的不错[二哈];1;0;1;55119;1.8142564270033927e-05
4991;房地产新的一轮洗牌;1;1;2;55119;3.6285128540067854e-05
4994;一日一策;4;14;18;55119;0.0003265661568606107
4999;说了七年，房价翻了多少倍？;1;5;6;55119;0.00010885538562020356
5010;还提这四个字，解决不买房;1;2;3;55119;5.442769281010178e-05
5013;这…房住不炒;1;0;1;55119;1.8142564270033927e-05
5031;[二哈][二哈];1;1;2;55119;3.6285128540067854e-05
5070;天天就这几句;1;8;9;55119;0.00016328307843030534
5073;风向转的太快;2;2;4;55119;7.257025708013571e-05
5087;谁在支持炒房一目了然，司马昭;1;34;35;55119;0.0006349897494511874
5105;持续关注[话筒][话筒];1;0;1;55119;1.8142564270033927e-05
5109;持续关注[话筒][话筒];1;0;1;55119;1.8142564270033927e-05
5118;央行说过降存量房贷的事情 但是四大行不干 那也没办法;1;0;1;55119;1.8142564270033927e-05
5129;央行说过降存量房贷的事情 但是四大行不干 那也没办法;1;0;1;55119;1.8142564270033927e-05
5142;芜湖扬子农村商业银行员工王洁利用其工作之便，勾结小贷公司对外放贷牟利，他本人提供给法院的账户2个月不到1千多万的资金流水，王洁的职业是银行员工其老婆夏玉霞是下岗工人，该入帐流水明显远超出其夫妻二人的工资收入，来源不明，走帐频繁数额巨大。根据最高司法解释的规定王洁其实就是职业放贷人。;1;0;1;55119;1.8142564270033927e-05
5149;芜湖扬子农村商业银行员工王洁利用其工作之便，勾结小贷公司对外放贷牟利，他本人提供给法院的账户2个月不到1千多万的资金流水，王洁的职业是银行员工其老婆夏玉霞是下岗工人，该入帐流水明显远超出其夫妻二人的工资收入，来源不明，走帐频繁数额巨大。根据最高司法解释的规定王洁其实就是职业放贷人。;1;0;1;55119;1.8142564270033927e-05
5182;现在5块钱一斤米，以后5块钱一碗饭;2;0;2;55119;3.6285128540067854e-05
5194;能告诉结论吗;2;0;2;55119;3.6285128540067854e-05
5197;鹅城的税已经收到2100年了[摊手];1;0;1;55119;1.8142564270033927e-05
5200;[嘻嘻][嘻嘻]，保持底仓，t了再说。;1;2;3;55119;5.442769281010178e-05
5209;我也想做汤臣一品业主[嘻嘻][嘻嘻][嘻嘻];1;0;1;55119;1.8142564270033927e-05
5214;不是@调皮的饭后君 说的哦[doge];1;0;1;55119;1.8142564270033927e-05
5216;刚从直播间出来的是吧[doge];1;0;1;55119;1.8142564270033927e-05
5224;现在5块钱一斤米，以后5块钱一碗饭;2;0;2;55119;3.6285128540067854e-05
5230;官办深放理？;1;1;2;55119;3.6285128540067854e-05
5232;真当资本是傻子啊？不准涨价，资本会来送人头？;3;0;3;55119;5.442769281010178e-05
5236;官方发套[裂开];1;1;2;55119;3.6285128540067854e-05
5239;你上一条Z海龙华那个盘发了啥图？看不见了，还不让评论[允悲];3;0;3;55119;5.442769281010178e-05
5243;昨晚私募基金政策算宝宝的终极利好吗？[允悲][允悲];3;0;3;55119;5.442769281010178e-05
5249;最关心剩下49%什么时间注入进来。;1;0;1;55119;1.8142564270033927e-05
5264;降低空置率？;1;0;1;55119;1.8142564270033927e-05
5273;不是批复了吗？批复以后怎么还能改[泪][泪][泪];2;1;3;55119;5.442769281010178e-05
5277;发自内心说一句恭喜;2;2;4;55119;7.257025708013571e-05
5280;走自己的路[心][心][心]大宝贝;2;0;2;55119;3.6285128540067854e-05
5283;早晚国空是要结束的;2;0;2;55119;3.6285128540067854e-05
5286;换个环境工作吧，熬夜加班可太伤身啦;1;0;1;55119;1.8142564270033927e-05
5288;恭喜🎉干规划要命[doge];1;0;1;55119;1.8142564270033927e-05
5290;做了两年，经常都是节假日加班熬夜赶，空规人太难了[泪][泪];1;0;1;55119;1.8142564270033927e-05
5292;寝室长可以[加油]不管在那里都发光发热[加油][加油];1;0;1;55119;1.8142564270033927e-05
5294;奥利给[打call];1;0;1;55119;1.8142564270033927e-05
5296;下一站会更好;1;0;1;55119;1.8142564270033927e-05
5299;同规划人，感同身受，马上也要离职了;1;0;1;55119;1.8142564270033927e-05
5301;换吧，干国空项目都是不要命的;1;0;1;55119;1.8142564270033927e-05
5303;三线还有各种规划修改真是搞死人[允悲];1;0;1;55119;1.8142564270033927e-05
5305;努努力当甲方[doge];1;0;1;55119;1.8142564270033927e-05
5307;太优秀了！[鼓掌][鼓掌][鼓掌];1;0;1;55119;1.8142564270033927e-05
5366;不是批复了吗？批复以后怎么还能改[泪][泪][泪];2;1;3;55119;5.442769281010178e-05
5370;没买的人总会买，有房的人为什么还要鼓励买呢？嫌地多是吧？一边划土地红线，一边圈地建房鼓励多套房，看不懂;1;0;1;55119;1.8142564270033927e-05
5382;是2023年建完18.5万套保证性住房还是筹集啊[笑而不语];1;0;1;55119;1.8142564270033927e-05
5388;呵呵，2017年12月份申请的公租房，到现在排号还在9000+[doge]可笑;1;1;2;55119;3.6285128540067854e-05
5392;不要变相推高租房租金！;1;7;8;55119;0.00014514051416027142
5436;25不结婚直接进算犯罪不好吗[doge];1;3;4;55119;7.257025708013571e-05
5474;30岁的人60岁的心脏，60岁的人30岁的心脏。——海王银杏叶 --;1;1;2;55119;3.6285128540067854e-05
5476;晚安;1;0;1;55119;1.8142564270033927e-05
5478;这人有孩子吗？;2;0;2;55119;3.6285128540067854e-05
5481;然而就业不保障 退休推迟 养老金不能保障。生孩子是生出来就行了吗 我靠;1;0;1;55119;1.8142564270033927e-05
5492;专家的孩子是不是都在国外？;1;2;3;55119;5.442769281010178e-05
5513;到现在还不明白影响大家意愿的一个最主要的原因除了钱就是户口这个破玩意;8;2;10;55119;0.00018142564270033927
5544;去tm的吧，法定年龄没到，有的农村的都让办酒席，孩子都有了，这回18就让，那不得更离谱;1;2;3;55119;5.442769281010178e-05
5560;降到18岁？你是利用少男少女的冲动来决定结婚人数？少男少女们啥也不懂，结了婚之后，出现的种种，比如离婚，孤儿，留守儿童等等，难道你再发个视频去解决？有句话叫周而复始生生不息，反反复复，永无止境。[doge][doge];1;13;14;55119;0.000253995899780475
5564;30000万？;1;0;1;55119;1.8142564270033927e-05
5579;[允悲]想多了，杀鸡取卵而已;1;0;1;55119;1.8142564270033927e-05
5611;究竟是怎么回事，可以了解一下;12;18;30;55119;0.0005442769281010178
5624;反正买不起。还是多关注工作[嘻嘻];1;8;9;55119;0.00016328307843030534
5626;旺总应该实在天津买的房子吧！;2;9;11;55119;0.0001995682069703732
5632;现在房价都不行了;4;6;10;55119;0.00018142564270033927
5660;这样更多的人可以在北京落户了;1;1;2;55119;3.6285128540067854e-05
5662;取消限购好，这样需要买房的家庭就可以直接买了;1;1;2;55119;3.6285128540067854e-05
5667;那这不是入北京户口更容易了？;6;3;9;55119;0.00016328307843030534
5674;我也想知道可不可行[二哈];3;1;4;55119;7.257025708013571e-05
5678;通州跟河北差不多;1;1;2;55119;3.6285128540067854e-05
5685;北京户口这个估计够呛;3;1;4;55119;7.257025708013571e-05
5689;e大怎么看，利好广东地产公司吗？还是利好出尽赶紧跑路;1;1;2;55119;3.6285128540067854e-05
5698;松啥呀，前置条件一大堆。;4;63;67;55119;0.001215551806092273
5703;得了吧，几年前上海买房给户口，那才是伏低做小呢？现在这算什么;15;31;46;55119;0.0008345579564215606
5719;上海玩完！太好了，上海一完蛋，大家都好了，就都买得起房子了！;15;7;22;55119;0.0003991364139407464
5736;鸟不拉屎的地方，谁买啊;6;16;22;55119;0.0003991364139407464
5747;松啥了，我住在奉贤，社保交在奉贤，满足了三年条件，但是中介告诉我及时现在离婚也买不到，因为社保所在公司地址，限制在了新城几条路内[黑线][黑线][黑线];2;8;10;55119;0.00018142564270033927
5750;全国有钱人都盯着上海，稍微松绑必然蜂拥而至;3;2;5;55119;9.071282135016963e-05
5754;虹桥枢纽附近的已经降价了，超一线如上海也扛不住了啊;2;1;3;55119;5.442769281010178e-05
5758;与房住不炒背道而驰;1;0;1;55119;1.8142564270033927e-05
5760;限购本来就是不科学的，有能力购买尽管购买，买不起了自然不买，干嘛限购！;1;0;1;55119;1.8142564270033927e-05
5764;大城市就不适合普通人[doge];1;0;1;55119;1.8142564270033927e-05
5774;买房没有户口，这力度也不够啊;1;5;6;55119;0.00010885538562020356
5818;个人预测，上海中心城区的房价最终要跌一半，郊区80%-90%[汗];8;2;10;55119;0.00018142564270033927
5850;上海也想松绑，你问问周边省份愿意吗;1;0;1;55119;1.8142564270033927e-05
5865;说的好像能买得起一样[允悲];1;1;2;55119;3.6285128540067854e-05
5885;楼市还能涨？;1;0;1;55119;1.8142564270033927e-05
5897;上有房住不炒，下有一城一策。现在行了，一区一策了。不是为了所谓精准，就是找人出头，市不行就区，区不行就街道。;1;0;1;55119;1.8142564270033927e-05
5910;远郊区马上要不限购了[doge];1;1;2;55119;3.6285128540067854e-05
5912;闲的蛋疼，吃饱撑的，要不然一小区一政策[doge][doge];1;6;7;55119;0.0001269979498902375
5958;这种人真踏马的坏，未来几年整体经济只会更差，还一个劲儿鼓励大家买房，如果打坏人不犯法，我能打到他不能再说话;1;9;10;55119;0.00018142564270033927
5962;150元只够买两只鸡[哼];4;10;14;55119;0.000253995899780475
5980;这种人真踏马的坏，未来几年整体经济只会更差，还一个劲儿鼓励大家买房，如果打坏人不犯法，我能打到他不能再说话;1;9;10;55119;0.00018142564270033927
5984;150元只够买两只鸡[哼];4;10;14;55119;0.000253995899780475
6010;哪个专家说的，我找了半天没看见这个专家是谁;1;0;1;55119;1.8142564270033927e-05
6037;可是你要每月换4745，还30年，到时候你就60了;1;0;1;55119;1.8142564270033927e-05
6061;北京19年10月到23年12月14日的存量首套房还是LPR+55基点，也请政府考虑下老百姓的难处，让我们拥有和其他首套购房者公平的政策一样也是lpr，让我们喘息一下。 这下差距更大了，人家都3.95%了，我们还那么高。政策要体现公允性，不患寡而患不均。;1;0;1;55119;1.8142564270033927e-05
6064;5年期贷款利率，从4.20%下降到了3.95%。周二(2月20日)，时隔8个月，5年期LPR迎来年内首次下调。5年期以上LPR大幅下降25个基点，1年期LPR则保持不变。值得注意的是，这是自LPR改革以来，5年期以上LPR首次下调25个基点。;2;0;2;55119;3.6285128540067854e-05
6068;5年期贷款利率，从4.20%下降到了3.95%。周二(2月20日)，时隔8个月，5年期LPR迎来年内首次下调。5年期以上LPR大幅下降25个基点，1年期LPR则保持不变。值得注意的是，这是自LPR改革以来，5年期以上LPR首次下调25个基点。;1;0;1;55119;1.8142564270033927e-05
6091;下午好[给你小心心];1;0;1;55119;1.8142564270033927e-05
6093;午好[爱你];1;0;1;55119;1.8142564270033927e-05
6095;关注;1;0;1;55119;1.8142564270033927e-05
6097;早上好http://t.cn/A6jzhLxq;1;0;1;55119;1.8142564270033927e-05
6139;海南房地产投资价值巨大！;1;0;1;55119;1.8142564270033927e-05
6160;教育改革需要以人民为中心而不是以利益为中心，围绕产业化的教育改革就是注定失败的，因为它远离了民族复兴、国家强盛，人民安居乐业，而是为资本服务。;2;1;3;55119;5.442769281010178e-05
6163;早安[送花花];1;3;4;55119;7.257025708013571e-05
6165;周二愉快[哈哈];1;2;3;55119;5.442769281010178e-05
6167;下午好秦东[可爱];1;2;3;55119;5.442769281010178e-05
6169;中午好，午餐愉快[咖啡][心][鲜花][音乐];1;2;3;55119;5.442769281010178e-05
6171;积极向上对待生活，保持阳光般的微笑，相信好运会自动开启。;1;2;3;55119;5.442769281010178e-05
6173;今天有着迟暮的霞光，正如晚来的你皆是笑意[打call][打call][打call];1;2;3;55119;5.442769281010178e-05
6175;周二快乐[打call][打call][打call]~;1;2;3;55119;5.442769281010178e-05
6177;人生是一场烟火的旅行，顺逆皆是馈赠。;1;2;3;55119;5.442769281010178e-05
6179;“风永不止息的告白 ，就像我对你的爱意一般 ，永远汹涌澎湃”;1;2;3;55119;5.442769281010178e-05
6181;感谢分享[心][心][心]不同的年龄，不同的取舍，不同的岁月，不同的生活，过好每个年龄段的自己。 ​​​;1;2;3;55119;5.442769281010178e-05
6183;早安东东，愿你所有的幸运，都不期而遇;1;2;3;55119;5.442769281010178e-05
6185;早安，愿阳光温暖这个寒冷的冬季！;1;2;3;55119;5.442769281010178e-05
6187;你若想得到这世界最好的东西，得先让世界看到最好的你。;1;2;3;55119;5.442769281010178e-05
6189;早安[心]东东;1;2;3;55119;5.442769281010178e-05
6191;“我用笔描绘你的美好 携带着落日的温柔 把热爱赠予最值得的你” ​;1;1;2;55119;3.6285128540067854e-05
