文本,宏观集群密度,帖子平均情绪值,宏观集群信任度值,群体情绪指数1,时间
厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门多子女家庭购买二套房可被认定首套厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。（界面新闻）,0.0328554360812425,0.1432031261674943,0.5807465705768525,0.0057914442769201,2023-01-23 12:21:13
这是高招啊，体制内有能人，既卖房子又提高出生率，希望再多出实招，对老百姓有利的招儿厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭展开,0.1403823178016726,-0.1246068401469815,0.578809332413928,-0.0214600292722238,2023-01-23 10:43:33
厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门多子女家庭购买二套房可被认定首套厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的展开,0.0328554360812425,0.3893607320196013,0.810740273094329,0.0219827300104347,2023-01-23 09:55:14
厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相展开,-0.1541218637992831,-0.0105152892033082,0.565573088090636,0.0019427400954949,2023-01-23 07:59:37
厦门已全面取消限购厦门多子女家庭二套房认定为首套刚刚，厦门发布关于进一步优化房地产市场相关政策的通知：在思明区、湖里区购买商品住房，不再审核购房人资格。贷款购买思明区、湖里区商品住房的居民家庭，首套住房商业性个人住房贷款最低首付款比例为，二套住房商业性个人住房贷款最低展开,1.0,0.4863911266262478,0.9700047548154712,1.0,2023-01-23 07:59:23
权威政策解读：厦门全面取消限购在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。对于贷款购买思明区、湖里区商品住房的居民家庭，首套住房商业性个人住房贷款最低首付款比例为，二套住房商业性个人住房贷款最低首付款比例为。在我市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。更多详情厦门买房全面取消限购（厦门市住房保障和房屋管理局）,0.009557945041816,-0.0976799382655913,0.4979779053761426,-0.0009854179593541,2023-01-23 07:35:17
厦门岛内、岛外买房全面取消限购多子女家庭购买第二套住房认定为首套财联社月日电，厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，这也意味着在厦门岛内、岛外买房全面取消限购。限售措施保持不变。对于贷款购买思明区、湖里区商品住房的居民家庭，首套住房商业性个人住房贷款最低首付款比例为，二套住房商业性个人住房贷款最低首付款比例为。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。来自财联社,0.0173237753882915,-0.5871688154765935,1.0,-0.0215598641445192,2023-01-23 02:14:40
厦门多子女家庭买二套房认定为首套厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。（厦门市住房保障和房屋管理局）,0.033452807646356,-0.1584533006439182,0.6841797989943271,-0.0076867827012969,2023-01-22 20:37:02
厦门多子女家庭第二套住房认定为首套据界面新闻报道：厦门市促进房地产市场平稳健康发展领导小组办公室发布《关于进一步优化房地产市场相关政策的通知》。其中明确，在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。多子女家庭根据政府相关部门出具的住房套数认定证明，向银行申请商业性个人住房贷款。有关部门按照现行政策适时组织配套执行。住房套数认定未涉及住房税收政策。关于进一步优化房地产市场相关政策的通知各相关单位：为贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，加大保障性住房建设和供给，让商品住房回归商品属性，更好满足改善性住房需求，促进“稳地价、稳房价、稳预期”，推动房地产业转型和高质量发展，现将有关事项通知如下：一、调整思明区、湖里区调控措施在思明区、湖里区购买商品住房，不再审核购房人资格（商品住房项目土地出让合同中另有约定的除外）。二、适时调整思明区、湖里区住房贷款政策适时调整优化思明区、湖里区首套和二套住房商业性个人住房贷款最低首付比例和利率下限。三、优化家庭住房套数认定标准在我市辖区范围内，调整优化多子女家庭（二孩及以上）住房套数认定标准。有关部门按照现行政策适时组织配套执行。四、优化住房公积金提取及贷款政策阶段性支持住房公积金异地贷款（执行至年月日）。允许缴存人按年提取住房公积金偿还住房贷款本金。完善住房公积金贷款缩期，支持住房公积金贷款展期和变更还款方式。五、提升商品住宅品质支持房地产开发企业针对购房人需求提供不同档次装修标准，提升住宅品质，实现差异化产品供给。鼓励住宅户型设计创新，探索推行高品质、低强度的绿色、生态、科技住宅小区。六、降低开发企业成本支持企业使用银行保函缴纳土地竞买保证金，加快土拍后土地竞买保证金退还，免除新出让商住用地土地出让金支付期限内的利息。七、支持开发企业加快销售延续商品住房预售许可工程形象进度标准支持政策，《关于调整商品住房预售许可工程形象进度标准的通知》（厦房号）实施期限延至年月日。本通知自发布之日起实施。厦门市促进房地产市场平稳健康发展领导小组办公室年月日,0.2724014336917563,0.0452225700500196,0.5999317984030945,0.015664156167725,2023-01-22 20:00:57
厦门多子女家庭购买第二套住房认定为首套厦门多子女家庭二孩及以上购买的第二套住房认定为首套厦门市住房保障和房屋管理局发布关于进一步优化房地产市场相关政策的通知。在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。（厦门市住房保障和房屋管理局）,0.0077658303464755,0.3808819352089432,0.7489012002875027,0.0046950832130281,2023-01-22 14:34:55
厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。,0.0053763440860215,0.3578071429846348,0.5957931855588365,0.0024292493049763,2023-01-22 14:10:49
厦门多子女家庭购买的第二套住房认定为首套厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套财联社月日电，厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。对于贷款购买思明区、湖里区商品住房的居民家庭，首套住房商业性个人住房贷款最低首付款比例为，二套住房商业性个人住房贷款最低首付款比例为。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。,0.0232974910394265,0.1800930533544178,0.6651526677426763,0.0059151797359004,2023-01-22 09:50:28
厦门多子女家庭购二套房认定为首套厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市住房保障和房屋管理局发布关于进一步优化房地产市场相关政策的通知。在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。,0.005973715651135,0.6512942770619418,0.962090470756864,0.0079337445864765,2023-01-28 11:12:38
划重点，多子女。厦门多子女家庭二孩及以上购买的第二套住房认定为首套，首套住房商业性个人住房贷款最低首付款比例为，二套住房商业性个人住房贷款最低首付款比例为。,0.002389486260454,0.9865192367490832,0.7960529493063883,0.0039773384176188,2023-01-22 15:56:31
厦门多子女家庭购买的第二套住房认定为首套厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。厦门多子女家庭购买第二套住房认定为首套,0.0089605734767025,0.0858256370976303,0.5357114328200652,0.0008732211574387,2023-01-22 08:56:30
厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为展开,0.005973715651135,0.0964364609159255,0.5488169659541668,0.000670121932727,2023-01-22 12:23:37
厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套月日讯，厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。（来自汇通财经）,0.0017921146953405,0.058493581352528,0.7931154845488001,0.0001762182711116,2023-01-27 15:00:48
厦门多子女家庭买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三套住房认定为二套。,0.001194743130227,0.9865192367490832,0.7989904140639763,0.0019960074715725,2023-01-22 13:23:13
厦门多子女家庭购买的第二套住房认定为首套厦门：多子女家庭（二孩及以上）购买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子展开,0.0089605734767025,0.0918911050034509,0.5530512615728597,0.0009651952151002,2023-01-27 20:41:47
厦门多子女家庭买的第二套住房认定为首套厦门市发布进一步优化房地产市场相关政策。其中包括：在思明区、湖里区购买一手、二手商品住房，不再审核购房人资格，限售措施保持不变。优化家庭住房套数认定标准。在厦门市辖区范围内，多子女家庭（二孩及以上）购买的第二套住房认定为首套，购买的第三展开,0.0017921146953405,0.058493581352528,0.8078028083367409,0.0001794815724284,2023-01-26 22:43:22
三部门联合要求一视同仁支持房企合理融资三部门联合召开机构座谈会，资本市场支持房企融资两大要点明确在月日中国人民银行、金融监管总局、中国证监会联合召开的金融机构座谈会上，房地产金融是会议研究的重点内容之一。会议明确，将一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。同时，继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。第一财经记者获悉，金融管理部门将贯彻中央金融工作会议部署要求，积极支持稳妥防范化解大型房企风险，共同做好房地产企业合理融资支持和融资监管，支持促进房地产行业平稳健康发展。一视同仁满足不同所有制房地产企业合理融资需求，同时，稳妥做好房地产金融相关风险处置和违规查处。,0.0045871559633027,0.8089241176321276,0.8263473053892215,0.0144073411115176,2023-01-23 23:43:05
三部门联合要求一视同仁支持房企合理融资三部门联合召开机构座谈会，资本市场支持房企融资两大要点明确在月日中国人民银行、金融监管总局、中国证监会联合召开的金融机构座谈会上，房地产金融是会议研究的重点内容之一。会议明确，将一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。同时，继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。第一财经记者获悉，金融管理部门将贯彻中央金融工作会议部署要求，积极支持稳妥防范化解大型房企风险，共同做好房地产企业合理融资支持和融资监管，支持促进房地产行业平稳健康发展。一视同仁满足不同所有制房地产企业合理融资需求，同时，稳妥做好房地产金融相关风险处置和违规查处。三部门联合召开机构座谈会，资本市场支持房企融资两大要点明确,0.4770642201834862,0.1575579141295774,0.981579326602838,0.3466669220943667,2023-01-23 10:16:55
中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，要求各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产展开,0.036697247706422,-0.4448545327775959,0.874251497005988,-0.067059117123956,2023-01-22 20:04:50
央行要求一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。西风凋碧树独上高楼望尽天涯明月所以指望老板降低杠杆稳健经营是不可能的，,0.2660550458715596,0.7999421239678552,1.0,1.0,2023-01-22 17:09:20
央行、金融监管总局、证监会联合召开金融机构座谈会。会议强调，各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通展开,0.146788990825688,-0.0064279170449398,0.7127748249328483,-0.0031599923659056,2023-01-22 13:44:44
三部门：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门展开,1.0,0.1032034363643462,0.6368237209210944,0.3088042888619233,2023-01-22 13:18:05
央行、金融监管总局、证监会联合召开金融机构座谈会。会议强调，各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持市场化、法治化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,0.146788990825688,-0.3689906953347445,0.6989784066415434,-0.1778863369808412,2023-01-29 17:21:10
涉及信贷、房地产、地方债务三部委金融机构座谈会传递多个信号月日晚，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会。会议强调，下一步，要继续加大政策落实和工作推进力度，持之以恒营造良好的货币金融环境。同时，会议还对房地产市场着墨颇多。会议指出，各金融机构要一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷；继续用好“第二支箭”支持民营房地产企业发债融资等。多位受访的分析人士认为，座谈会聚焦并着力解决当前金融领域面临的主要矛盾和突出问题，预计下一步有关部门将加快落实中央金融工作会议精神，稳经济政策应继续发力，必要时加大实施力度并出台新的对策措施，更有力地促进宏观经济稳定和恢复。,0.0504587155963302,-0.0777119234744936,0.8605778443820159,-0.0158556461172489,2023-01-25 17:06:14
三部门：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,1.0,0.1032034363643462,0.6368237209210944,0.3088042888619233,2023-01-28 08:42:40
央行、金融监管总局、证监会座谈会：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。,0.036697247706422,-0.9128348627694516,0.8322136446167712,-0.1309876880472472,2023-01-25 07:44:18
对正常经营的房企不惜贷抽贷断贷中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（来自华尔街见闻）,0.0412844036697247,0.8336888806089,0.8263473053892215,0.1336357247831091,2023-01-24 08:52:45
月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,0.0091743119266055,0.3510815307820303,0.8323353293413174,0.0125964958435287,2023-01-23 07:11:22
月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,0.2568807339449541,0.3404452559977512,0.7236785741310034,0.2973681617341642,2023-01-22 19:17:03
三部门：一视同仁满足不同所有制房地产企业合理融资需求月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会。会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,0.0045871559633027,-0.625,0.8562874251497006,-0.0115348784722499,2023-01-22 17:50:21
“一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。”,0.4128440366972477,0.1816181327070646,0.5653483871892332,0.1991733888818931,2023-01-22 09:07:27
三部门：对正常经营的房地产企业不惜贷、抽贷、断贷，支持房地产企业通过资本市场合理融资中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（财联社）,0.0275229357798165,0.3246457796749951,0.8263473053892215,0.0346926174129923,2023-01-21 09:38:17
三部门：统筹考虑信贷投放以信贷增长稳定性促进经济稳定增长月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。中国人民银行党委书记、行长潘功胜，金融监管总局党委书记、局长李云泽，中国证监会党委委员、副主席王建军出席会议并讲话。中央金融委员会办公室副主任夏先德应邀出席会议并讲话。会议认为，下一步，要坚定信心、持续发力、久久为功，继续加大政策落实和工作推进力度，持之以恒营造良好的货币金融环境。要落实好跨周期和逆周期调节的要求，着力加强信贷均衡投放，统筹考虑今年后两个月和明年开年的信贷投放，以信贷增长的稳定性促进我国经济稳定增长。要优化资金供给结构，盘活存量金融资源，加大对重大战略、重点领域和薄弱环节的金融支持，增强金融支持实体经济的可持续性。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（证监会）,0.0275229357798165,0.9608751058479434,0.844311377245509,0.1049142000193523,------
三部门：一视同仁满足不同所有制房地产企业合理融资需求中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（财联社）,0.0229357798165137,-0.8259843641925833,0.8502994011976048,-0.075688019863133,2023-01-25 20:44:44
三部门：一视同仁满足不同所有制房地产企业合理融资需求中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。,0.110091743119266,0.0306590635762568,0.940119760479042,0.0149096259680874,2023-01-25 08:12:22
涉及信贷、房地产、地方债务三部委金融机构座谈会传递多个信号月日晚，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会。会议强调，下一步，要继续加大政策落实和工作推进力度，持之以恒营造良好的货币金融环境。同时，会议还对房地产市场着墨颇多。会议指出，各金融机构要一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷；继续用好“第二支箭”支持民营房地产企业发债融资等。多位受访的分析人士认为，座谈会聚焦并着力解决当前金融领域面临的主要矛盾和突出问题，预计下一步有关部门将加快落实中央金融工作会议精神，稳经济政策应继续发力，必要时加大实施力度并出台新的对策措施，更有力地促进宏观经济稳定和恢复。,0.031700288184438,-0.0777119234744936,0.7649543594502695,-0.0175859365373012,2023-01-25 17:06:14
平凉超话平凉官宣“认房不认贷”政策，年月日起执行月日，平凉市住房公积金管理委员会印发《关于优化住房公积金“认房不认贷”政策的通知的通知》。通知自年月日起执行。已申请过一次住房公积金个人住房贷款的缴存职工，在结清贷款后，再次申请住房公积金个人住房贷款，经核查家庭成员在购房地无住房的，执行首套房贷款金额和贷款利率；已申请过一次住房公积金个人住房贷款的缴存职工，在结清贷款后，再次申请住房公积金个人住房贷款，经核查家庭成员在购房地有一套住房的，执行二套房贷款金额和贷款利率。商业性银行住房贷款次数不作为住房公积金贷款次数的认定标准。据悉，月日，广州和深圳实施“认房不认贷”政策。月日，上海和北京先后宣布执行“认房不认贷”政策。至此，一线城市全部落地“认房不认贷”政策。之后陆续有多个城市开始实施这一政策。充分发挥了住房公积金互助保障作用有效解决缴存职工购买改善性住房申请贷款利率上浮、换房门槛高等急难愁盼问题。,0.0086455331412103,0.7226824355300543,0.6929849378709845,0.0404056579877241,2023-01-25 12:48:21
