文本,宏观集群密度,帖子平均情绪值,宏观集群信任度值,群体情绪指数1,时间
《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。除此之外，财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。,0.0145985401459854,0.0983785537787462,0.7905464416799798,0.0071309928921846,2023-01-17 15:16:42
三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。详情如下新华网山西政法,0.0072992700729927,0.2877814258285525,0.8087199230979104,0.0106697216073418,2023-01-17 13:56:03
滇旅微头条三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。详情如下（新华网）,0.0145985401459854,0.6241610738255037,0.7814597009710146,0.0447224357115305,2023-01-17 12:47:01
三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。详情如下,0.4014598540145985,-0.3159386749444899,1.0,-0.7966318532839333,------
三部门：延续支持居民换购住房有关个人所得税政策实施财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。,0.7299270072992701,-0.334397162658883,0.6522967735561581,-1.0,2023-01-17 12:40:15
这个是真实惠。。。《太原楼市出新政：支持居民换购住房退还个人所得税》,0.0145985401459854,0.9493488537121072,0.7814597009710146,0.0680228147162934,2023-01-17 12:32:12
太原楼市出新政：太原支持居民换购住房退还个税太原市人民政府办公室印发《关于促进房地产市场平稳发展的若干措施》，已开始实施。《措施》的主要内容有项，包括满足刚性住房需求、支持改善性住房需求、加大助企纾困力度、加快建立租购并举的住房制度等。《措施》提到，在太原市购买新建商品住房的，按照中国人民银行、国家金融监督管理总局有关政策下限执行首套房和二套房最低按揭贷款首付比例和贷款利率。支持居民换购住房退还个人所得税，自年月日起至年月日，对出售自有住房并在现住房出售后年内在太原市范围内重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。企业监管账户内资金达到《商品房预售资金监管办法》规定的重点监管资金额度后，房地产企业可向商业银行申请出具保函置换重点监管额度内资金，保函置换金额不得超过监管账户中确保项目竣工交付所需资金额度的。来自财联社,0.0656934306569343,-0.8913183782437843,0.8462198196208852,-0.3112079978279921,2023-01-17 18:26:26
太原楼市出新政：支持居民换购住房退还个人所得税财联社财联社新闻的微博视频,0.0218978102189781,0.69114950743306,0.7996331823889451,0.0760109658638944,2023-01-17 12:31:02
太原支持居民换购住房退还个税月日消息，太原市人民政府办公室印发《关于促进房地产市场平稳发展的若干措施》，已开始实施。《措施》的主要内容有项，包括满足刚性住房需求、支持改善性住房需求、加大助企纾困力度、加快建立租购并举的住房制度等。《措施》提到，在太原市购买新建商品住展开,0.0510948905109489,-0.6420068052257413,0.7996331823889451,-0.1647481950099376,2023-01-17 12:33:46
太原支持居民换购住房退还个人所得税太原楼市出新政：支持居民换购住房退还个人所得税财联社月日电，太原市人民政府办公室印发《关于促进房地产市场平稳发展的若干措施》，已开始实施。《措施》的主要内容有项，包括满足刚性住房需求、支持改善性住房需求、加大助企纾困力度、加快建立租购并举的住房制度等。《措施》提到，在太原市购买新建商品住房的，按照中国人民银行、国家金融监督管理总局有关政策下限执行首套房和二套房最低按揭贷款首付比例和贷款利率。支持居民换购住房退还个人所得税，自年月日起至年月日，对出售自有住房并在现住房出售后年内在太原市范围内重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。企业监管账户内资金达到《商品房预售资金监管办法》规定的重点监管资金额度后，房地产企业可向商业银行申请出具保函置换重点监管额度内资金，保函置换金额不得超过监管账户中确保项目竣工交付所需资金额度的。,0.1167883211678832,-0.1252069096443681,0.753595508497148,-0.0692115804092376,2023-01-17 15:26:06
太原楼市出新政：支持居民换购住房退还个人所得税太原市人民政府办公室印发《关于促进房地产市场平稳发展的若干措施》，已开始实施。《措施》的主要内容有项，包括满足刚性住房需求、支持改善性住房需求、加大助企纾困力度、加快建立租购并举的住房制度等。《措施》提到，在太原市购买新建商品住房的，按照中国人民银行、国家金融监督管理总局有关政策下限执行首套房和二套房最低按揭贷款首付比例和贷款利率。支持居民换购住房退还个人所得税，自年月日起至年月日，对出售自有住房并在现住房出售后年内在太原市范围内重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。企业监管账户内资金达到《商品房预售资金监管办法》规定的重点监管资金额度后，房地产企业可向商业银行申请出具保函置换重点监管额度内资金，保函置换金额不得超过监管账户中确保项目竣工交付所需资金额度的。,1.0,0.0290669439279168,0.6069893341576247,0.1108136310312207,2023-01-18 14:40:43
居民换购住房个税退税怎么退？划重点近日，三部门联合发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》，优惠政策有哪些？退税金额如何计算？戳图带你学会中国政府网,0.0086206896551724,0.9421089535097088,0.5353689809415275,0.0089783795916056,2023-01-18 06:28:56
伊川人退钱了退钱了近日财政部、国家税务总局、住房城乡建设部发布公告延续实施支持居民换购住房相关税收优惠政策根据公告，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠，公告执行至年底。具体来看，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。财政部税务总局住房城乡建设部关于延续实施支持居民换购住房有关个人所得税政策的公告财政部税务总局住房城乡建设部公告年第号为继续支持居民改善住房条件，现就有关个人所得税政策公告如下：一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。三、享受本公告规定优惠政策的纳税人须同时满足以下条件：纳税人出售和重新购买的住房应在同一城市范围内。同一城市范围是指同一直辖市、副省级城市、地级市（地区、州、盟）所辖全部行政区划范围。出售自有住房的纳税人与新购住房之间须直接相关，应为新购住房产权人或产权人之一。四、符合退税优惠政策条件的纳税人应向主管税务机关提供合法、有效的售房、购房合同和主管税务机关要求提供的其他有关材料，经主管税务机关审核后办理退税。五、各级住房城乡建设部门应与税务部门建立信息共享机制，将本地区房屋交易合同网签备案等信息（含撤销备案信息）实时共享至当地税务部门；暂未实现信息实时共享的地区，要建立健全工作机制，确保税务部门及时获取审核退税所需的房屋交易合同备案信息。特此公告。财政部税务总局住房城乡建设部年月日中国社会科学院财经战略研究院财政研究室主任何代欣表示，为支持居民改善住房条件，去年，财政部等部门出台了支持居民换购住房有关个人所得税政策，政策将于今年底到期。三部门此次发布的公告明确将这项政策延续实施至年底，有助于继续支持居民改善住房条件。此外，为继续支持公共租赁住房建设和运营，财政部、税务总局发布公告，明确继续实施公共租赁住房税收优惠政策至年底。,0.5,0.5017773809035051,0.6997656883609183,0.3625228157583686,2023-01-17 18:59:54
速看换房有钱退，延续至年底近日财政部、国家税务总局、住房城乡建设部发布公告延续实施支持居民换购住房相关税收优惠政策换房有钱退了根据公告，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠，公告执行至年底。具体来看，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。财政部税务总局住房城乡建设部关于延续实施支持居民换购住房有关个人所得税政策的公告为继续支持居民改善住房条件，现就有关个人所得税政策公告如下：一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。三、享受本公告规定优惠政策的纳税人须同时满足以下条件：纳税人出售和重新购买的住房应在同一城市范围内。同一城市范围是指同一直辖市、副省级城市、地级市（地区、州、盟）所辖全部行政区划范围。出售自有住房的纳税人与新购住房之间须直接相关，应为新购住房产权人或产权人之一。四、符合退税优惠政策条件的纳税人应向主管税务机关提供合法、有效的售房、购房合同和主管税务机关要求提供的其他有关材料，经主管税务机关审核后办理退税。五、各级住房城乡建设部门应与税务部门建立信息共享机制，将本地区房屋交易合同网签备案等信息（含撤销备案信息）实时共享至当地税务部门；暂未实现信息实时共享的地区，要建立健全工作机制，确保税务部门及时获取审核退税所需的房屋交易合同备案信息。特此公告。财政部税务总局住房城乡建设部年月日中国社会科学院财经战略研究院财政研究室主任何代欣表示，为支持居民改善住房条件，去年，财政部等部门出台了支持居民换购住房有关个人所得税政策，政策将于今年底到期。三部门此次发布的公告明确将这项政策延续实施至年底，有助于继续支持居民改善住房条件。此外，为继续支持公共租赁住房建设和运营，财政部、税务总局发布公告，明确继续实施公共租赁住房税收优惠政策至年底。来源：国家税务总局、央视新闻山东潍坊坊子融媒：李炳霏彭海程,0.1724137931034483,0.3336649252444109,0.8367402659672716,0.0993973594796538,2023-01-10 10:44:59
认房不用认贷将为购房者带来哪些实惠？据新华社：推动落实购买首套房贷款“认房不用认贷”政策措施，延续实施支持居民换购住房有关个人所得税政策近日，我国房地产政策持续调整优化。这些政策将为居民购房带来哪些便利和实惠？据介绍，这一政策总结起来即是“换房可退个税”。业内人士表示展开,0.0172413793103448,-0.9973627456552032,0.5353689809415275,-0.0190099059936938,2023-01-17 17:48:40
新华解码认房不用认贷将为购房者带来哪些实惠近日，我国房地产政策持续调整优化。住房城乡建设部、中国人民银行、金融监管总局近日联合印发《关于优化个人住房贷款中住房套数认定标准的通知》。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。推动落实购买首套房贷款“认房不用认贷”政策措施，延续实施支持居民换购住房有关个人所得税政策政策将为居民购房带来哪些便利和实惠？,0.1379310344827586,-0.4355417262462219,0.4123645502934415,-0.0511534230442171,2023-01-17 17:00:27
认房不用认贷将为购房者带来哪些实惠？据新华社：推动落实购买首套房贷款“认房不用认贷”政策措施，延续实施支持居民换购住房有关个人所得税政策近日，我国房地产政策持续调整优化。这些政策将为居民购房带来哪些便利和实惠？据介绍，这一政策总结起来即是“换房可退个税”。业内人士表示，对于大部分城市来说，换房可以节省万至万元税费，而北京等城市部分房源能节省更多税费。交易房屋情况不同，个税征收情况也不同。详戳,0.0172413793103448,-0.8351652322994516,0.5452832213293336,-0.0162131784704896,2023-01-17 14:16:56
财科分钟新华社解读认房不认贷政策：认房不用认贷”将为购房者带来哪些实惠？推动落实购买首套房贷款“认房不用认贷”政策措施，延续实施支持居民换购住房有关个人所得税政策近日，我国房地产政策持续调整优化。这些政策将为居民购房带来哪些便利和实惠？,0.0172413793103448,0.7100365462170015,0.5353689809415275,0.0135334190638984,2023-01-17 13:08:41
三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。（央广网）,0.0172413793103448,0.7911707066643898,0.5353689809415275,0.015079850159005,2023-01-18 10:08:20
退钱了退钱了近日财政部、国家税务总局、住房城乡建设部发布公告延续实施支持居民换购住房相关税收优惠政策根据公告，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠，公告执行至年底。具体来看，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。财政部税务总局住房城乡建设部关于延续实施支持居民换购住房有关个人所得税政策的公告财政部税务总局住房城乡建设部公告年第号为继续支持居民改善住房条件，现就有关个人所得税政策公告如下：一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。三、享受本公告规定优惠政策的纳税人须同时满足以下条件：纳税人出售和重新购买的住房应在同一城市范围内。同一城市范围是指同一直辖市、副省级城市、地级市（地区、州、盟）所辖全部行政区划范围。出售自有住房的纳税人与新购住房之间须直接相关，应为新购住房产权人或产权人之一。四、符合退税优惠政策条件的纳税人应向主管税务机关提供合法、有效的售房、购房合同和主管税务机关要求提供的其他有关材料，经主管税务机关审核后办理退税。五、各级住房城乡建设部门应与税务部门建立信息共享机制，将本地区房屋交易合同网签备案等信息（含撤销备案信息）实时共享至当地税务部门；暂未实现信息实时共享的地区，要建立健全工作机制，确保税务部门及时获取审核退税所需的房屋交易合同备案信息。特此公告。财政部税务总局住房城乡建设部年月日中国社会科学院财经战略研究院财政研究室主任何代欣表示，为支持居民改善住房条件，去年，财政部等部门出台了支持居民换购住房有关个人所得税政策，政策将于今年底到期。三部门此次发布的公告明确将这项政策延续实施至年底，有助于继续支持居民改善住房条件。此外，为继续支持公共租赁住房建设和运营，财政部、税务总局发布公告，明确继续实施公共租赁住房税收优惠政策至年底。来源：国家税务总局、央视新闻,1.0,0.2586195833571671,0.5493457067693038,0.293365310418896,2023-01-18 00:20:27
明确可以退钱了近日，财政部、国家税务总局、住房城乡建设部发布公告，延续实施支持居民换购住房相关税收优惠政策。根据公告，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠，公告执行至年底。具体来看，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。财政部税务总局住房城乡建设部关于延续实施支持居民换购住房有关个人所得税政策的公告财政部税务总局住房城乡建设部公告年第号为继续支持居民改善住房条件，现就有关个人所得税政策公告如下：一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。三、享受本公告规定优惠政策的纳税人须同时满足以下条件：纳税人出售和重新购买的住房应在同一城市范围内。同一城市范围是指同一直辖市、副省级城市、地级市（地区、州、盟）所辖全部行政区划范围。出售自有住房的纳税人与新购住房之间须直接相关，应为新购住房产权人或产权人之一。四、符合退税优惠政策条件的纳税人应向主管税务机关提供合法、有效的售房、购房合同和主管税务机关要求提供的其他有关材料，经主管税务机关审核后办理退税。五、各级住房城乡建设部门应与税务部门建立信息共享机制，将本地区房屋交易合同网签备案等信息（含撤销备案信息）实时共享至当地税务部门；暂未实现信息实时共享的地区，要建立健全工作机制，确保税务部门及时获取审核退税所需的房屋交易合同备案信息。特此公告。财政部税务总局住房城乡建设部年月日中国社会科学院财经战略研究院财政研究室主任何代欣表示，为支持居民改善住房条件，去年，财政部等部门出台了支持居民换购住房有关个人所得税政策，政策将于今年底到期。三部门此次发布的公告明确将这项政策延续实施至年底，有助于继续支持居民改善住房条件。此外，为继续支持公共租赁住房建设和运营，财政部、税务总局发布公告，明确继续实施公共租赁住房税收优惠政策至年底。来源：国家税务总局央视新闻大众日报,0.9224137931034484,0.2632886264839982,1.0,0.501486796819679,2023-01-10 09:37:30
三部门发布延续实施支持居民换购住房有关个人所得税政策《关于延续实施支持居民换购住房有关个人所得税政策的公告》发布，明确自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。（中国建设报）网页链接,0.0775862068965517,0.2877814258285525,0.6245971444317822,0.0287971090224799,2023-01-17 14:17:41
个税全退，换房正当时月日，财政部、税务总局、住建部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，出售自有住房并在年内重新购买住房的纳税人，售房缴纳的个人所得税全部退还。点评：个税是很大一项税负，尤其是豪宅的交易，个税很高，这个政策对于前期已经在房价上涨中获利的人来说是很有好处的，前期房价已经上涨很多，但是房龄过了多年，继续涨价潜力变弱，或者自己有更好的居住需求，都可以卖旧换新，这就是我们说的，当下应该趁机整理房产资产的时候，不要被网上的舆论影响情绪，那些跟你有关系也没关系，凡是在国内的钱，未来都会随着现金而贬值，还不如整理为优质房产呢。北京微博房产,0.0689655172413793,-0.790145201992311,0.5452832213293336,-0.0613567935160841,2023-01-17 13:41:07
关于延续实施支持居民换购住房有关个人所得税政策的公告财政部、税务总局、住房城乡建设部发布年第号公告，明确自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。（中国政府网）,0.0086206896551724,0.9444679342152652,0.5353689809415275,0.009000860881211,------
三部门：居民换购住房有关个人所得税政策延续实施财政部、国家税务总局、住房城乡建设部近日发布公告，延续实施支持居民换购住房相关税收优惠政策。三部门：居民换购住房有关个人所得税政策延续实施,0.1206896551724138,0.0,0.5452832213293336,0.0,2023-01-12 09:18:39
三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。详情如下,0.1379310344827586,0.1871216249690454,0.4938075365041444,0.0263175407181902,------
伊川人刚刚购房新政接连发布据新华社消息，记者日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。同在月日，财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。关于延续实施支持居民换购住房有关个人所得税政策的公告财政部税务总局住房城乡建设部公告年第号为继续支持居民改善住房条件，现就有关个人所得税政策公告如下：一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。二、本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。三、享受本公告规定优惠政策的纳税人须同时满足以下条件：纳税人出售和重新购买的住房应在同一城市范围内。同一城市范围是指同一直辖市、副省级城市、地级市（地区、州、盟）所辖全部行政区划范围。出售自有住房的纳税人与新购住房之间须直接相关，应为新购住房产权人或产权人之一。四、符合退税优惠政策条件的纳税人应向主管税务机关提供合法、有效的售房、购房合同和主管税务机关要求提供的其他有关材料，经主管税务机关审核后办理退税。五、各级住房城乡建设部门应与税务部门建立信息共享机制，将本地区房屋交易合同网签备案等信息（含撤销备案信息）实时共享至当地税务部门；暂未实现信息实时共享的地区，要建立健全工作机制，确保税务部门及时获取审核退税所需的房屋交易合同备案信息。特此公告。财政部税务总局住房城乡建设部年月日,0.603448275862069,0.3693411202802755,0.7466283047638227,0.3436163173187518,2023-01-11 16:31:02
关于贷款套数认定、个税退税优惠，这些重磅购房政策明确日从住房和城乡建设部获悉，近日住房城乡建设部、中国人民银行、金融监管总局联合印发了《关于优化个人住房贷款中住房套数认定标准的通知》，推动落实购买首套房贷款“认房不用认贷”政策措施。通知明确，居民家庭（包括借款人、配偶及未成年子女）申请贷款购买商品住房时，家庭成员在当地名下无成套住房的，不论是否已利用贷款购买过住房，银行业金融机构均按首套住房执行住房信贷政策。此项政策作为政策工具，纳入“一城一策”工具箱，供城市自主选用。据住房城乡建设部有关负责同志介绍，此项政策将使更多购房人能够享受首套房贷款的首付比例和利率优惠，有助于降低居民购房成本，更好满足刚性和改善性住房需求。三部门：延续实施支持居民换购住房有关个人所得财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或等于现住房转让金额的，全部退还已缴纳的个人所得税；新购住房金额小于现住房转让金额的，按新购住房金额占现住房转让金额的比例退还出售现住房已缴纳的个人所得税。本公告所称现住房转让金额为该房屋转让的市场成交价格。新购住房为新房的，购房金额为纳税人在住房城乡建设部门网签备案的购房合同中注明的成交价格；新购住房为二手房的，购房金额为房屋的成交价格。来源：新华社、央视新闻客户端,0.7241379310344828,0.8476931176141418,0.7889299256360748,1.0,2023-01-11 13:26:21
三部门：延续实施支持居民换购住房有关个人所得税政策财政部、税务总局、住房城乡建设部发布《关于延续实施支持居民换购住房有关个人所得税政策的公告》。一、自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所展开,0.043103448275862,0.958593886046344,0.5353689809415275,0.0456774121032048,------
三部门：延续实施支持居民换购住房有关个人所得税政策评：没啥影响,0.1379310344827586,-0.1109374712512359,0.4185044080329548,-0.0132233626417513,2023-01-10 09:41:34
关于延续实施支持居民换购住房有关个人所得税政策的公告财政部、税务总局、住房城乡建设部发布年第号公告，明确自年月日至年月日，对出售自有住房并在现住房出售后年内在市场重新购买住房的纳税人，对其出售现住房已缴纳的个人所得税予以退税优惠。其中，新购住房金额大于或展开,0.0172413793103448,0.9978218174142244,0.5353689809415275,0.0190186559806182,2023-01-10 09:29:47
