文本;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
三部门：对正常经营的房地产企业不惜贷、抽贷、断贷，支持房地产企业通过资本市场合理融资中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（财联社）;0.0008080808080808;0.3246457796749951;0.5074668461502184;0.0034996818135734583
三部门：一视同仁满足不同所有制房地产企业合理融资需求中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（财联社）;0.0006734006734006;-0.8259843641925833;0.5082087567440053;-0.007430941616076127
三部门：一视同仁满足不同所有制房地产企业合理融资需求中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。;0.0032323232323232;0.0306590635762568;0.510990921470706;0.0013311996250817096
政协委员谈地贵伤房：别让高地价挤占保障房屋质量的成本年全国两会进行时据中国青年报报道：今天下午，在全国政协十四届二次会议经济界别的小组会上，柴强委员发言后，主持会议的宁吉喆委员向他提问，“请教一下房地产发展新模式”。柴强是中国房地产估价师与房地产经纪人学会会长，他从“租购并举”“保障加市场的双轨制”“人房地钱联动”等几个方面解释自己对“房地产发展新模式”的理解。此外，他专门提到了“好房子”的概念。他表示，住房质量差的问题，“光是喊一喊没有用”，要在机制上做工作。比如，目前我国国有土地使用权出让实行“招拍挂制度”，这样能减少人为干扰因素，让土地以更公平、合理的价格出让，遏制腐败产生；但是，“拍”出的地价太高，则会挤占保障房屋质量的必要成本。“地价和房价之间应该留有合理区间，好房子才能实现。”柴强感慨，“这是最难的”;0.089023569023569;-0.019267302197571;0.3395810903359673;-0.015311782155166483
京沪同时释放多重楼市利好，业内称“意义重大”上海有千万级二手房当晚签约两大一线城市同步进行楼市重大调整。月日，北京、上海先后发布重磅新政，对普通住宅标准、购房首付比例、房贷利率等进行了优化调整，在降低购房资金门槛、减少房贷利息支出、降低住房交易成本等多个层面上释放利好。有在上海的一项目营销主管向第一财经记者表示，日常在案场时常会遇到很多客户要改善的需求，却因置换门槛高，好楼盘买不起、能买的项目又不符合需求，于是“悬在那里”，新政策对这部分客群会形成刺激作用。某央企在沪营销负责人也直言，新政策有望精准释放一部分需求，“冲一波年底业绩”。上海新政后多个售楼处小时不打烊具体来看，由于首套、二套住房首付比例下降，直接降低了首套刚需、二套改善住房需求的入市门槛，有助于缓解购房者前期购房资金压力，促进部分购房需求的释放。京沪同时释放多重楼市利好，业内称“意义重大”;0.0013468013468013;-0.0326275728320566;0.4222933988467275;-0.00048781925108506367
南方早新闻低至广东将迎来“蹦极式”降温广东最低温跌至度成为广寒宫广州多个路段电动自行车今起禁行汕汕高铁预计本月底通车北京上海调整优化购房政策美国众议院决定对拜登展开弹劾调查拜登为何陷入弹劾门医院职工泄露周海媚病历被行拘;0.0009427609427609;0.1812100029841962;0.5076523237986651;0.0022798509796276294
住建部：明年因城施策、一城一策实现房地产供求关系平衡全国住房和城乡建设工作会议在北京召开，住房和城乡建设部部长倪虹在会上强调：坚持稳中求进、以进促稳、先立后破，明年做好四大板块、个方面工作。因城施策、一城一策，实现房地产供求关系平衡；进一步加大首套住房、二套住房政策落实展开;0.0014814814814814;0.434602625512944;0.626710869736068;0.010607477826945778
住建部称明年房地产工作狠抓落实住建部：“动则必快，动则必成”明年房地产工作狠抓落实月日上午九点，全国住房和城乡建设工作会议在北京召开，会议回顾总结年工作，系统部署年重点任务。住房和城乡建设部党组书记、部长倪虹在会上强调：坚持稳中求进、以进促稳、先立后破，明年做好四大板块、个方面工作。因城施策、一城一策，实现房地产供求关系平衡；进一步加大首套住房、二套住房政策落实力度；保交楼工作落实属地责任，加强预售资金监管，加快预售制度改革；一视同仁满足不同所有制房企合理融资需求，住建部将会同金融监管总局指导房地产融资；积极推动城市更新行动，抓好问题导向和目标导向两个工作等。“今年很多工作是开创性的，难也要干。”“政策生命力在于落实。”倪虹表示，在狠抓落实上下更大功夫，“动则必快，动则必成”。（中国房地产报）;0.0087542087542087;-0.1915109806670803;0.3414571789785375;-0.01504884466505936
住建部称明年房地产工作狠抓落实：“动则必快，动则必成”月日上午九点，全国住房和城乡建设工作会议在北京召开，会议回顾总结年工作，系统部署年重点任务。住房和城乡建设部党组书记、部长倪虹在会上强调：坚持稳中求进、以进促稳、先立后破，明年做好四大板块、个方面工作。因展开;0.0284175084175084;0.4801205448445425;0.3409671398459837;0.12229399904199993
证监会启动不动产私募投资基金试点房地产市场再迎重磅利好。月日，证监会发文称，为进一步发挥私募基金多元化资产配置、专业投资运作优势，满足不动产领域合理融资需求，近日，证监会启动了不动产私募投资基金试点工作。证监会表示，此次试点工作是证监会落实党中央和国务院有关“促进房地产业良性循环和健康发展”决策部署，健全资本市场功能，促进房地产市场盘活存量，支持私募基金行业发挥服务实体经济功能的重要举措。;0.0002693602693602;0.0200704603510928;0.5078378014471119;7.217257975229809e-05
重磅利好证监会重大宣布影响太大了房地产市场再迎重磅利好月日，证监会发文称，为进一步发挥私募基金多元化资产配置、专业投资运作优势，满足不动产领域合理融资需求，近日，证监会启动了不动产私募投资基金试点工作。证监会表示，此次试点工作是证监会落实党中央和国务院有关“促进房地产业良性循环和健康发展”决策部署，健全资本市场功能，促进房地产市场盘活存量，支持私募基金行业发挥服务实体经济功能的重要举措。详情见网页链接;0.0001346801346801;0.9998556463433704;0.5074668461502184;0.0017964074697088886
证监会启动不动产私募投资基金试点，房地产引入“活水”又一实质举措，机构正待资金入场向房企提供资金支持，是政策端近两年释放的主要信号，如今私募投资领域也再迎政策最新“礼包”。据证监会月日官网消息，近日，证监会启动了不动产私募投资基金试点工作，在现有私募股权投资基金框架下，新设“不动产私募投资基金”类别，并采取差异化的监管政策，以期进一步发挥私募基金多元化资产配置、专业投资运作优势，满足不动产领域合理融资需求。;0.0018855218855218;-0.1221362634155671;0.508394234392452;-0.0030777486974785245
江苏多地调整购房政策涉及江苏五个设区市你关心的购房新政来了近日，江苏多地调整了楼市政策，自月日无锡率先打响了江苏房贷利率下调的第一枪，徐州、扬州、常州紧随其后，纷纷加入降利率大军。而宿迁颁布的购房新政则提出，将给予购房款最高的补贴，多生孩子也可享受契税补贴。详情;0.0013468013468013;0.7341604462385737;0.5211270875693386;0.013545483298898004
宿迁中心城区购房可给予购房款最高的补贴宿迁新政：购房可给予购房款最高的补贴，多生孩子也可享受契税补贴近日，宿迁住建、财政、发改等个部门联合起草了《关于进一步促进中心城区房地产平稳健康发展的若干政策措施》，不仅购房可给予购房款最高的补贴，多生孩子也可享受契税补贴。详情;0.0002693602693602;0.5942036479752062;0.5074668461502184;0.0021351719633823096
宿迁中心城区购商品住房给予购房补贴江苏宿迁：中心城区购商品住房给予购房补贴契税最高补贴财联社月日电，江苏省宿迁市住房和城乡建设局印发《关于进一步促进中心城区房地产平稳健康发展的若干政策措施》。在减轻购房压力释放消费潜力方面，新政明确给予契税补贴，对个人在中心城区范围内购买商品住房（含二手商品住房）的，给予所缴纳契税总额的补贴，最高不超过万元，生育二孩、三孩的家庭分别给予所缴纳契税总额、的补贴。;0.002020202020202;-0.4999999999999998;0.5082087567440053;-0.013494701482649895
取消住房公积金异地贷款户籍地限制、契税最高补贴宿迁房地产新政出台宿迁城市发布为深入贯彻落实中央、省有关文件精神，支持刚性和改善性住房需求，全力推动中心城区房地产市场平稳健康发展，现结合我市房地产市场实际情况制定如下政策措施取消住房公积金异地贷款户籍地限制、契税最高补贴宿迁房地产新政出台（宿迁发布微信公众号）;0.0006734006734006;-0.4859437112535921;0.7327172566131999;-0.006303071955945196
年深圳将新增保障性住房万套月日，深圳市城中村保障性住房规模化品质化改造提升暨三宜小村建设动员会举行。动员会上，全市各区政府（新区管委会）主要负责人签署保障性住房建设筹集任务书。据悉，年，全市将建设筹集保障性住房万套（间）。与此同时，城中村规模化、品质化改造提升全面开启。动员会上，市人才安居集团与宝安、龙华、光明签订合作框架协议，将与三区共同出资成立区级城中村改造公司，推动辖区城中村规模化品质化改造提升。（深圳商报）;0.0082154882154882;0.0833317614113981;0.3793412514404897;0.006827006934242979
小湘速递哈尔滨三孩家庭购新房可获万元补贴哈尔滨拟出新政：三孩家庭购首套或二套新房可获万元补贴征求意见稿提到，具有哈尔滨市户籍（包括区县（市）），符合生育政策，在年月日以后生育第二、第三胎的家庭在主城区内购买首套或第二套新建商品住房，凭相关有效证明分别给予万元、万元的一次性购房补贴，补贴资金由市级财政承担。;0.0005387205387205;-0.2070192687772281;0.5076523237986651;-0.0014883223882346949
威海身边事重磅威海出台促进房地产市场良性循环和平稳健康发展相关政策近日，从我市相关部门了解，为落实国家、省相关精神，坚持房住不炒、因城施策，我市出台相关政策，全力满足居民合理住房需求，进一步促进房地产市场良性循环和平稳健康发展。一是实施阶段性购房契税补贴。自年月日至年月日期间，个人在我市购买新建商品住房，且在年月日前足额交纳契税的，可给予一定补贴，单套补贴最高不超过万元。二是加大二孩及以上家庭购房支持力度。自年月日至年月日期间，有未成年子女的二孩及以上的本市户籍居民家庭在我市购买新建商品住房的，按照建筑面积给予一定补助，单套补助最高不超过万元，补助资金在办理不动产权证后发放。三是优化征收补偿。在我市城市更新、工程建设、棚户区改造等征收中，对货币化安置的居民，可自愿选择“房票”安置。持“房票”可在全市范围内购买新建商品房。选择“房票”安置的，在兑现“房票”安置后，可由购买新建商品房所在地财政给予适当奖励。四是优化房屋租赁政策。继续实施对新就业无房职工可累积发放不超过个月的阶段性住房租赁补贴政策，最低补贴标准为每月元。盘活闲置公共租赁住房，面向城镇医疗卫生、教育、公交、环卫、物业等公共服务行业人员定向供给，放宽申请条件，取消缴纳年以上的社保限制和收入审核，由用人单位集中申报。五是动态调整新发放首套住房商业性个人住房贷款利率下限。严格落实新发放首套住房个人住房贷款利率政策动态调整长效机制的相关精神，评估期内全市新建商品住宅销售价格环比和同比连续个月均下降时，立即启动动态调整机制，视情况采取阶段性维持、下调或取消我市首套住房商业性个人住房贷款利率下限。六是深入开展精准营销活动。围绕市内市外“两个市场”，优化房地产营销措施，搭建线上与线下相结合的房地产展示和交易平台，集中展示优质精致楼盘项目。持续开展人才安居节活动，组织各行业人才精准对接探盘。组织开发企业到热点和重点城市举行项目推介。七是调整商品房套型和使用性质。对具备开工条件尚未开工的商品房项目、以及在建商品房项目，在不改变用地性质和容积率前提下，允许无拖欠农民工工资问题的开发企业适当调整套型结构，以适应市场需求。支持存量商品房向文化体育、健康养老、教育医疗、众创空间等用房转型利用。八是加快完善公共服务配套。优化完善教育、养老、医疗、体育、公园等公共配套服务设施布局，提高土地配套成熟度，及时出让公共服务用地，加快项目建设进度。九是精准引导项目提升品质。新出让土地，在开发项目建设条件意见书中明确绿色建筑、装配式建筑、健康建筑、超低能耗建筑、智慧社区、海绵城市等高品质住宅建设条件。建设绿色住宅的按照国家有关法规和规范性文件规定，在容积率计算方面给予支持。鼓励推广公建化外立面、设置架空层，引导提升绿化、车库等配套设施设计档次，提高住宅环境配套和物业服务水平。（备注：具体操作办法另行发布）来源：威海市住建局;0.0092929292929292;0.1775846148045388;0.4738235095046568;0.02055563550288529
任泽平建议法定婚龄降到岁，保障单身女性生育权专家建议法定婚龄降到岁近日，经济学家任泽平发文指出，年结婚登记对数下降到万对，连续八年下降。另外，初婚年龄大幅推迟。年安徽省初婚平均年龄分别为男岁，女岁。他认为，结婚人数下降的原因一是年轻人数量下降，二是适婚人口男多女少，三是养育成本高，四是结婚成本高，五是社会竞争激烈、就业压力大，六是年轻一代的婚姻观念已经发生改变。任泽平建议，增加大城市住宅土地供应，给予有孩家庭购房补贴；降低生育、养育、教育成本；建立男女平等、生育友好的社会支持系统；放宽收养和送养条件；法定婚龄降到岁；保障单身女性生育权。对此你怎么看？（视频：武兵）中国网财经的微博视频;0.3729292929292929;0.120425983264603;0.3785028206687753;0.4468606898221885
淄博身边事淄博便民提示“二孩”“三孩”家庭购房有补贴，淄博市再推购房新政月日，记者从市住房和城乡建设局获悉，今起至年月日期间，“二孩”“三孩”家庭购房，享契税总额和的购房补贴；推行二手房“带押过户”我市刚需和改善购房者迎来新的购房政策利好。;0.0001346801346801;0.1983100351850786;0.5074668461502184;0.0003562970613083539
淄博迎来一波购房利好政策月日起至明年月日，二孩、三孩家庭购房，可分别享受最高元、元的房价补贴；二孩及以上家庭购买首套或二套自住住房的，住房公积金可贷额度上浮；符合条件的二孩、三孩家庭，购房还可以分别享受所缴纳契税总额和的购房补贴淄博市民再次迎展开;0.0026936026936026;-0.4195563075223714;0.4118773643254281;-0.01223624178079902
非沪籍单身也能买房了上海青浦、奉贤限购“定向松绑”上海青浦人才新城区购房新政非沪籍单身人士可以在上海买房的范围再扩大。月日，上海青浦、奉贤两区先后发布人才购房，在规定区域内，符合要求的非沪籍单身人才，社保交满年即可购房。两区的新政均放松了婚后方可买套房的限制，并将社保缴纳年限从年降低至年。盛松成称本轮房地产调控是必要的具体来看，青浦区与奉贤区均要求，在沪缴纳职工社会保险或个人所得税满年及以上、且在上海市无住房，与区域内用人单位签订年及以上劳动（聘用）合同且工作满年的非沪籍人才，同时用人单位和个人符合相关条件，可在青浦新城、奉贤新城区域范围内购买套住房，同时购房资格由居民家庭调整为个人。其中，青浦区购房范围为青浦新城东至老通波塘，南至沪青平公路（新），西至青浦大道，北至沪常高速，总面积平方公里。此外，根据城镇发展实际和产业升级需求，该购房区域范围可适当优化。奉贤区的人才购房区域总面积约平方公里，范围设定：北至大叶公路，东至浦星公路，南至上海绕城高速，西至沪杭公路南竹港；北至芝泽路，东至沪杭公路改线，南至八字桥路附近，西至地灵路。上海中原地产资深市场分析师卢文曦向第一财经记者表示，青浦和奉贤的购房新政，和临港最早的人才购房政策较为相似，对吸引人才进入重点发展的新城具有积极意义，同时对区域内楼市交易注入新的动力。卢文曦称，青浦和奉贤的两个新城本身就是楼市交易重点关注区域，在年初释放利好政策也显示出地方政府对产业、对楼市等多方面呵护，即便短期之内楼市不会有太直接的反应，预计也会在年后的小阳春兑现利好。非沪籍单身也能买房了上海青浦、奉贤限购“定向松绑”;0.0083501683501683;0.1310572807401784;0.2627320434878481;0.007558328451581206
北京将建设筹集保障性租赁住房万套北京今年将竣工各类保障性住房万套国务院新闻办公室今天举行“推动高质量发展”系列主题新闻发布会，北京市委副书记、市长殷勇介绍了北京立足首都城市战略定位，推动高质量发展有关情况。年，北京经济总量达万亿元，一般公共预算收入增长，展开;0.0006734006734006;0.3053954300875062;0.5210192548129289;0.0028167362720591398
北京房地产调控将强化一区一策北京今年将筹建万套保障性租赁住房月日，在国新办举办的“推动高质量发展”系列主题新闻发布会北京专场上，北京市委常委、常务副市长夏林茂在回答楼市调控相关提问时表示，北京始终坚持房子是用来住的，不是用来炒的。在这个过程中全面落实北京的总体规划，强化因区施策、一区一策、精准施策。夏林茂介绍，北京市今年将筹集建设万套保障性租赁住房，要完工竣工各类保障性住房万套，特别是要加大对一张床一间房的产品的供给力度，着重解决好新市民年轻人和一线务工人员的住房问题。北京商报北京商报的微博视频;0.0044444444444444;-0.0881091719598908;0.3142987505679169;-0.003235471576159866
北京房地产调控将强化一区一策北京房地产调控将强化因区施策、一区一策、精准施策月日，在国新办举办的“推动高质量发展”系列主题新闻发布会北京专场上，北京市委常委，常务副市长夏林茂在回答楼市调控相关提问时表示，北京始终坚持房子是用来住的，不是用来炒的。在这个过程中全面落实北京的总体规划，强化因区施策、一区一策、精准施策。夏林茂介绍，北京市今年将筹集建设万套保障性租赁住房，要完工竣工各类保障性住房万套，特别是要加大对一张床一间房的产品的供给力度，着重解决好新市民年轻人和一线务工人员的住房问题。在这些住房的位置选择上，北京将优先选择在地铁的站点的周边，新市民年轻人和一线务工人员工作生活的产业园区的周边，包括配套设施比较好的地区。夏林茂介绍，目前北京以绿化隔离地区为主体的城乡结合部，还有一定数量的村庄亟待并改善提升，即大家口中的城中村。这些城中村普遍存在一些问题，比如公共卫生，安全风险大，房屋的消防安全隐患多，配套设施落后等。在改造方面，北京也将结合区域的功能定位和区域的发展实际，采取拆除新建、整治提升、拆建结合三种模式，集中中心城的重点地区，和一些生态的关键节点，集中打一次攻坚战。夏林茂披露，今年北京计划推进个城中村的实施改造，消除安全隐患，改善生活品质和生活环境，提升城市的发展质量，也希望打造出一批示范的项目。谈及北京的房地产政策，夏林茂表示，北京始终坚持房子是用来住的，不是用来炒的。在这个过程中全面落实北京的总体规划，强化因区施策、一区一策、精准施策。北京采用租购并举、产城融合、职住平衡的方式，兼顾宜居宜业。优化房地产的调控政策，支持刚性和改善性住房需求，更多更好地满足多层次、多样化的住房需求，促进北京市的房地产市场化健康发展。北京支持幼儿园试点开办至岁托班北京今年将筹建万套保障性租赁住房（北京商报记者王寅浩视频制作林琴）北京商报的微博视频;0.0386531986531986;0.4324761281601667;0.4263155054853754;0.1873419516514579
北京房地产调控将强化一区一策北京房地产调控将强化因区施策、一区一策、精准施策月日，在国新办举办的“推动高质量发展”系列主题新闻发布会北京专场上，北京市委常委，常务副市长夏林茂在回答楼市调控相关提问时表示，北京始终坚持房子是用来住的，不是用来炒的。在这个过程中全面落实北京的总体规划，强化因区施策、一区一策、精准施策。夏林茂介绍，北京市今年将筹集建设万套保障性租赁住房，要完工竣工各类保障性住房万套，特别是要加大对一张床一间房的产品的供给力度，着重解决好新市民年轻人和一线务工人员的住房问题。在这些住房的位置选择上，北京将优先选择在地铁的站点的周边，新市民年轻人和一线务工人员工作生活的产业园区的周边，包括配套设施比较好的地区。夏林茂介绍，目前北京以绿化隔离地区为主体的城乡结合部，还有一定数量的村庄亟待并改善提升，即大家口中的城中村。这些城中村普遍存在一些问题，比如公共卫生，安全风险大，房屋的消防安全隐患多，配套设施落后等。在改造方面，北京也将结合区域的功能定位和区域的发展实际，采取拆除新建、整治提升、拆建结合三种模式，集中中心城的重点地区，和一些生态的关键节点，集中打一次攻坚战。夏林茂披露，今年北京计划推进个城中村的实施改造，消除安全隐患，改善生活品质和生活环境，提升城市的发展质量，也希望打造出一批示范的项目。谈及北京的房地产政策，夏林茂表示，北京始终坚持房子是用来住的，不是用来炒的。在这个过程中全面落实北京的总体规划，强化因区施策、一区一策、精准施策。北京采用租购并举、产城融合、职住平衡的方式，兼顾宜居宜业。优化房地产的调控政策，支持刚性和改善性住房需求，更多更好地满足多层次、多样化的住房需求，促进北京市的房地产市场化健康发展。（北京商报记者王寅浩）;0.0006734006734006;-0.0239487131195201;0.5078378014471119;-0.00021529655739680357
北京将建设筹集保障性租赁住房万套北京今年将竣工各类保障性住房万套国务院新闻办公室今天举行“推动高质量发展”系列主题新闻发布会，北京市委副书记、市长殷勇介绍了北京立足首都城市战略定位，推动高质量发展有关情况。据介绍，年，北京经济总量达万亿元，一般公共预算收入增长，突破亿元，人均地区生产总值、万元地区生产总值能耗水耗保持全国省级地区最优水平，高质量发展迈出坚实步伐。今年，北京将坚定有序疏解非首都功能，携手津冀共同打造交通一体、生态共建、服务共享、功能协同的首都都市圈，加快建设中国式现代化的先行区、示范区。在发展新质生产力上发挥北京优势。以科技创新引领现代化产业体系建设，加快推进集成电路、新能源汽车、生物制造等一批标志性项目，巩固扩大人工智能、高级别自动驾驶等行业领先优势。在打好污染防治攻坚战方面，北京将协同推进降碳、减污、扩绿、增长；积极稳妥推进碳达峰碳中和，持续优化能源结构，扩大外调绿电规模，力争绿电占比达到。在推进改革扩大开放上，北京将加速落实新一轮国家服务业扩大开放综合示范区建设方案，深入推进自贸试验区提升行动，再形成一批可复制、可推广的改革经验；推出更多直达快享、免申即享的惠企措施，努力营造稳定、公平、透明、可预期的一流营商环境。今年，北京还将着力保障和改善民生，争取中心城区绿色出行比例达到；为失能失智老年人提供更多照护支持，面向岁以下幼儿新增普惠托位万个；建设筹集保障性租赁住房万套，竣工各类保障性住房万套。（北京晚报记者吴娜、央视新闻客户端）;0.001077441077441;-0.6992110795122279;0.6580771810452274;-0.013032717899495491
海口楼市限售改为两年海口楼市限售由五年改为两年月日，针对网传海口放松楼市限售政策，限售年限由原来“五年”改为“两年”的市场消息，向海口市产权交易中心购房资格审核部门进行求证，相关工作人员表示，“政策已经执行，备案满两年有证即可交易。”澎湃新闻，泽塔;0.0029629629629629;0.2826184284258648;0.3561644290966129;0.007840316158916085
网传海口放松楼市限售政策？官方回应消息属实据中国证券报报道，月日，针对网传海口放松楼市限售政策，限售年限由“五年”改为“两年”的市场传闻，记者向海口市住房和城乡建设局进行了求证。海口市住房和城乡建设局工作人员回应称，消息属实，政策是上周五开始执行，但目前文件没有对外公开。针对网络广泛流传的红头文件内容，上述工作人员回复称，内容均属实。其中，多孩家庭可以购买第三套住房。;0.0001346801346801;-0.1627906976744191;0.5076523237986651;-0.0002925875467730733
海口放松楼市限售政策消息属实月日，针对网传海口放松楼市限售政策，限售年限由“五年”改为“两年”的市场传闻，记者向海口市住房和城乡建设局进行了求证。海口市住房和城乡建设局工作人员回应称，消息属实，政策是上周五开始执行，但目前文件没有对外公开。（中证金牛座）;0.002020202020202;0.5203024051409937;0.3010073681378737;0.008317333076662353
国开行已发放城中村改造专项借款亿元涉及个项目财联社月日电，国家开发银行全力以赴推进服务保障性住房建设和城中村改造工作，取得扎实新成效。截至月日，国开行已发放城中村改造专项借款亿元，涉及北京、上海、广州、武汉等个城市的个项目，惠及城中村居民约万户，支持建设安置房万套。上证报;0.0025589225589225;0.1588296992102418;0.5093216226346856;0.005441733924942911
各地加速推进城中村改造专项贷款城获授信额度超万亿财联社月日讯（记者王海春）各地城中村改造专项贷款相关事宜，正在加速推进。据深圳当地媒体报道，日前深圳大鹏新区白石岗片区城中村改造项目获得国开银深圳市分行专项贷款支持，成功发放首笔借款。据悉，该笔贷款是深圳发放的首笔超大特大城市城中村改造项目专项贷款，将全部用于白石岗项目前期工作、征收补偿安置、安置住房建设以及安置住房小区的配套基础设施建设等。而在月日，上海首单城中村改造专项借款落地，规模亿元。国开行上海市分行向上海金桥集团有限公司发放首笔城中村改造专项借款，用于浦东新区唐镇小湾村、暮二村等地块城中村改造项目的前期工作和征收补偿。在此之前，广州、郑州、青岛、济南、合肥、沈阳、石家庄等地，先后公布了城中村改造借款最新进展。;0.0021548821548821;0.1828906219202486;0.5100635332284725;0.005284398601399307
上海首单城中村改造专项借款落地，规模亿元月日，国家开发银行上海市分行向上海金桥（集团）有限公司发放首笔城中村改造专项借款亿元，用于浦东新区唐镇小湾村、暮二村等地块城中村改造项目前期工作、征收补偿等，该项目列入住建部年城中村改造专项借款项目清单。（上观新闻）;0.0022895622895622;0.5029753371155349;0.3783169655142374;0.011452790169050365
实时快报：亿元国家首批城中村改造专项借款落地郑州云财经讯，月日，国家首批城中村改造专项借款发放。郑州市的个项目已通过住建部审批，计划在年发放总额为亿元的借款。发放当天，国家开发银行河南分行和中国农业发展银行河南省分行已向航空港区和惠济区放款亿元，用于项目前期工作、征收补偿、安置房和配套基础设施建设等。;0.0002693602693602;0.4233170169802578;0.5074668461502184;0.0015211192818469434
亿元国家首批城中村改造专项借款落地郑州财联社月日电，国家首批城中村改造专项借款月日发放，郑州市申报首批城中村改造专项借款的个项目全部通过住建部审批，年计划发放额度亿元。发放当天，国家开发银行河南分行、中国农业发展银行河南省分行已向航空港区、惠济区放款亿元，用于项目前期工作、征收补偿、安置房和配套基础设施建设等。河南日报;0.0052525252525252;0.0215484243235404;0.5091361449862389;0.001514864996004392
长知识买房，你应知道的那些事买房，是一件大事。买房应注意什么？送你买房攻略，从选地段、户型，到签合同、交定金，以及交房验房，为你详细解答。（人民日报）专家称现在不买房五年又白忙;0.0022895622895622;0.5378067137567923;0.3874583836240313;0.012541805974684255
央行全面降准个百分点预计释放亿元中长期资金央行降准今天（月日）正式落地。据中国人民银行此前公告，决定在年月号降低金融机构存款准备金率个百分点不含已执行存款准备金率的金融机构。本次下调后，金融机构加权平均存款准备金率约为。分析人士总体预计，本次降准将释放亿元左右的中长期资金。机构普遍认为，此次降准颇超预期，对于资本市场而言，降准反映了政策呵护市场流动性、促进经济平稳增长的态度，有利于稳定市场信心。（北京新闻广播记者史喻）;0.0004040404040404;0.9633729719529645;0.5076523237986651;0.005194478649910576
央行年内首次降准超预期释放流动性亿传递什么信号？中国人民银行近日宣布，决定于年月日降低金融机构存款准备金率个百分点（不含已执行存款准备金率的金融机构）。本次下调后，金融机构加权平均存款准备金率约为，市场预计释放流动性亿元。专家认为，降准进一步支持展开;0.002020202020202;0.4530608739551112;0.7092071928239413;0.017063999262275965
小湘速递财政部原部长建议尽快开展房地产税试点财政部原部长楼继伟：经济转为正常增长后应尽快开展房地产税试点近日，财政部原部长楼继伟在《比较》发表《新时代中国财政体系改革和未来展望》一文。楼继伟认为探讨财政体系的未来发展导向需要问题导向，并提出可行的选择方案。其中之一是建立展开;0.0005387205387205;0.1922923114576062;0.5078378014471119;0.0013829510575899431
楼继伟称房产税最适合作为地方税税种，经济正常增长后应尽快开展试点月日，中国财政部原部长楼继伟在《比较》杂志发表《新时代中国财政体系改革和未来展望》一文。楼继伟认为，探讨财政体系的未来发展需要问题导向，并提出可行的选择方案。第一，建立适合作为地方税的税种；第二，化解和抑制地方隐性发债；第三，真正建立事权和支出责任相适应的制度。楼继伟在文中指出，房地产税是最适合作为地方税的税种，在经济转为正常增长后应尽快开展试点。（澎湃新闻）;0.0012121212121212;0.9513951508572908;0.5125100830964708;0.015536948696731948
