文本;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
三部门联合要求一视同仁支持房企合理融资三部门联合召开机构座谈会，资本市场支持房企融资两大要点明确在月日中国人民银行、金融监管总局、中国证监会联合召开的金融机构座谈会上，房地产金融是会议研究的重点内容之一。会议明确，将一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。同时，继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。第一财经记者获悉，金融管理部门将贯彻中央金融工作会议部署要求，积极支持稳妥防范化解大型房企风险，共同做好房地产企业合理融资支持和融资监管，支持促进房地产行业平稳健康发展。一视同仁满足不同所有制房地产企业合理融资需求，同时，稳妥做好房地产金融相关风险处置和违规查处。;0.0001064282673478;0.8089241176321276;0.6665968906842651;0.0006998641726974443
中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，要求各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产展开;0.0008514261387824;-0.4448545327775959;0.6673050945521899;-0.003082301672328583
央行要求一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。西风凋碧树独上高楼望尽天涯明月所以指望老板降低杠杆稳健经营是不可能的，;0.0061728395061728;0.7999421239678552;0.6691641297054927;0.040295997175968275
央行、金融监管总局、证监会联合召开金融机构座谈会。会议强调，各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通展开;0.0034057045551298;-0.0064279170449398;0.5607547129118943;-0.00014970484927869253
三部门：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门展开;0.023201362281822;0.1032034363643462;0.4615514698345611;0.013477628601823197
央行、金融监管总局、证监会联合召开金融机构座谈会。会议强调，各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持市场化、法治化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。;0.0034057045551298;-0.3689906953347445;0.5496254341261039;-0.008423157263397518
三部门：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。;0.023201362281822;0.1032034363643462;0.4615514698345611;0.013477628601823197
央行、金融监管总局、证监会座谈会：各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。;0.0008514261387824;-0.9128348627694516;0.6713291424424308;-0.006362977680555522
对正常经营的房企不惜贷抽贷断贷中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（来自华尔街见闻）;0.0009578544061302;0.8336888806089;0.6665968906842651;0.006491611133811862
月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，会议强调，过去一段时间，金融部门积极配合行业主管部门和地方政府，从房地产市场的供需两端综合施策，保持信贷、债券、股权等重点融资渠道稳定，支持改善行业经营，优化调整个人住房贷款政策，着力稳定房地产市场，取得了良好的效果。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。;0.0002128565346956;0.3510815307820303;0.6666854161677557;0.0006075774240428941
月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。会议强调，近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。;0.0059599829714772;0.3404452559977512;0.5316154425890838;0.01315453788789252
“一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。”;0.0095785440613026;0.1816181327070646;0.432345150711277;0.009172231388026267
三部门：统筹考虑信贷投放以信贷增长稳定性促进经济稳定增长月日，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会，研究近期房地产金融、信贷投放、融资平台债务风险化解等重点工作。中国人民银行党委书记、行长潘功胜，金融监管总局党委书记、局长李云泽，中国证监会党委委员、副主席王建军出席会议并讲话。中央金融委员会办公室副主任夏先德应邀出席会议并讲话。会议认为，下一步，要坚定信心、持续发力、久久为功，继续加大政策落实和工作推进力度，持之以恒营造良好的货币金融环境。要落实好跨周期和逆周期调节的要求，着力加强信贷均衡投放，统筹考虑今年后两个月和明年开年的信贷投放，以信贷增长的稳定性促进我国经济稳定增长。要优化资金供给结构，盘活存量金融资源，加大对重大战略、重点领域和薄弱环节的金融支持，增强金融支持实体经济的可持续性。近日金融部门和行业主管部门联合召开代表性房地产企业座谈会，调研了解行业风险化解和高质量发展的主要金融需求。各金融机构要深入贯彻落实中央金融工作会议部署，坚持“两个毫不动摇”，一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷。继续用好“第二支箭”支持民营房地产企业发债融资。支持房地产企业通过资本市场合理股权融资。要继续配合地方政府和相关部门，坚持法治化、市场化原则，加大保交楼金融支持，推动行业并购重组。要积极服务保障性住房等“三大工程”建设，加快房地产金融供给侧改革，推动构建房地产发展新模式。（证监会）;0.0006385696040868;0.9608751058479434;0.6668624671347368;0.004989961116221534
涉及信贷、房地产、地方债务三部委金融机构座谈会传递多个信号月日晚，中国人民银行、金融监管总局、中国证监会联合召开金融机构座谈会。会议强调，下一步，要继续加大政策落实和工作推进力度，持之以恒营造良好的货币金融环境。同时，会议还对房地产市场着墨颇多。会议指出，各金融机构要一视同仁满足不同所有制房地产企业合理融资需求，对正常经营的房地产企业不惜贷、抽贷、断贷；继续用好“第二支箭”支持民营房地产企业发债融资等。多位受访的分析人士认为，座谈会聚焦并着力解决当前金融领域面临的主要矛盾和突出问题，预计下一步有关部门将加快落实中央金融工作会议精神，稳经济政策应继续发力，必要时加大实施力度并出台新的对策措施，更有力地促进宏观经济稳定和恢复。;0.0011707109408258;-0.0777119234744936;0.6847261688403163;-0.0007596962173467123
平凉超话平凉官宣“认房不认贷”政策，年月日起执行月日，平凉市住房公积金管理委员会印发《关于优化住房公积金“认房不认贷”政策的通知的通知》。通知自年月日起执行。已申请过一次住房公积金个人住房贷款的缴存职工，在结清贷款后，再次申请住房公积金个人住房贷款，经核查家庭成员在购房地无住房的，执行首套房贷款金额和贷款利率；已申请过一次住房公积金个人住房贷款的缴存职工，在结清贷款后，再次申请住房公积金个人住房贷款，经核查家庭成员在购房地有一套住房的，执行二套房贷款金额和贷款利率。商业性银行住房贷款次数不作为住房公积金贷款次数的认定标准。据悉，月日，广州和深圳实施“认房不认贷”政策。月日，上海和北京先后宣布执行“认房不认贷”政策。至此，一线城市全部落地“认房不认贷”政策。之后陆续有多个城市开始实施这一政策。充分发挥了住房公积金互助保障作用有效解决缴存职工购买改善性住房申请贷款利率上浮、换房门槛高等急难愁盼问题。;0.0003192848020434;0.7226824355300543;0.6665968906842651;0.0018757490369271978
楼市条海南楼市放开了月日，一份《关于优化调整房地产调控政策有关工作的通知》（以下简称“通知”）在海南房地产市场流传，引发关注。记者从上述通知中了解到，内容一共有三大项，主要内容涉及当前海南楼市调控政策的优化调整事宜。主要包括个人住房贷款中住房套数认定标准、降低存量首套住房贷款利率、不动产“带押过户”、二手房交易转让年限、人才购房政策，以及增加多孩（二孩及以上）家庭购买商品住房套数等。通知还称，各市县可结合当地实际自主选择并及时出台相关政策措施。中国房地产报记者通过多渠道了解，上述通知内容属实。另据媒体消息，月日下午，海口市住建部门召开会议，向当地房企“口头转达”政策变化；海南其他市县或将跟进优化调整房地产政策。条优化调整楼市政策记者了解到，海南地产圈流传的《关于优化调整房地产调控政策有关工作的通知》文件，落款单位为“海南省住房和城乡建设厅”，落款时间为“年月日”，并盖有前述单位的公章。通知发送对象为海南省各市县政府。通知称，充分赋予城市政府房地产调控政策自主权，由各市县落实城市主体责任，因城施策实施调控。各市县政府可结合实际，自主选择并及时出台下列政策措施：优化本市县个人住房贷款中住房套数认定标准。调整优化本市县差别化住房信贷政策；鼓励银行业金融机构降低存量首套住房的贷款利率。深化不动产登记和金融便民利企合作，制定落实本市县协同做好不动产“带押过户”的政策。优化调整各市县已出台的、严于省级调控政策要求的相关条款。优化调整二手房交易转让年限等限制性条件。优化调整有关产权式酒店、酒店式公寓的限购政策。在坚持不得将商业、办公类项目变相开发建设成为“类住宅”项目的前提下，对于存量项目可优化调整“商业、办公类项目产权分割销售最小单元建筑面积不得小于平方米”的限制性政策。结合经济发展、招商引资、产业结构等具体需求，制定本市县的急需紧缺人才目录，优化调整人才购房政策。对多孩（二孩及以上）家庭购买商品住房的，可在现行政策允许购买套数的基础上增加一套。加强市县房地产调控政策与公积金政策联动，加大职工提取住房公积金直接支付住房首付款、住房公积金贷款不见面审批等政策的落实力度。省会海口率先跟进通知强调，要审慎调整与购房资格相关的限购政策。针对年以来海南省陆续出台的房地产调控政策，涉及购房资格方面的，应审慎调整，保持政策调控定力。各市县应从引进人才、招商引资、产业扶持等方面适时出台更加精准的调控政策，分批次施行。除上述条政策措施外，其他涉及购房资格方面调整的，应严格落实事前报备制度。通知还表示，各市县在出台相关调控政策前，加强政策解读和舆情引导，为促进海南自贸港房地产市场平稳健康发展莫定坚实基础。通知亦强调，坚持“房子是用来住的、不是用来炒的”定位，因城施策用好政策工具箱，更好满足居民刚性和改善性住房需求，促进房地产市场平稳健康发展。记者就上述通知中的相关内容向多方求证，得到的答复是“确有其事”。记者了解到，在当地地产圈人士间流传的“口头转达”版本内容，一共包括项“政策措施”，其中包括“调整人才引进范围：原限定需在海口注册企业的总部引进人才可购房，改成在海南注册企业的总部引进人才均可根据人才引进政策购房”“以家庭为单位，多孩家庭（二孩及以上）购房商品住房，可在现行政策允许购买套数基础上增加套”等。;0.0001064282673478;-0.083869356690591;0.6666854161677557;-7.257164394364109e-05
房贷利率下调有望助力房地产企稳“太幸运了，昨天上午收到贷款银行的消息，说房贷利率可以下调到了，月供立省元。”日，在某房产中介公司营业门店内，北京的梁女士告诉记者。“月底在顺义区交了新房的定金，销售给了个月的首付期限，这几天正准备去银行办理贷款面签，就接到了北京实行新政策的通知。”梁女士表示。记者走访并致电北京、上海地区多家银行了解到，两地分别出台调整优化住房贷款新政，日起京沪两地多家银行根据自律机制，下调房贷利率下限。其中，北京首套房贷利率下限最低调整为，上海地区首套房贷利率下限最低可至。此外，新政对贷款期限、首付比例等也作出调整。业内人士指出，结合目前实际情况与市场变化，将北京市普宅占比提高至七成左右，将有更多家庭能够享受住房转让时的增值税优惠政策。多位业内人士分析，京沪两地楼市政策调整发布后，有利于更好满足刚性和改善性住房需求，两地房地产市场有望企稳。“此次住房优化政策有助于降低购房者资金门槛、减少房贷利息支出、降低住房交易成本。这有利于进一步稳定预期，促进房地产市场平稳健康发展。”易居研究院研究总监严跃进认为。招联首席研究员董希淼分析称，本次政策调整预计对商业银行影响不大。财经超话股票股票超话新浪财经今日看盘上证指数上证指数;0.0015964240102171;0.568058932641571;0.5298081750800734;0.0058593036073802925
行业动态为贯彻落实党中央、国务院决策部署，适时调整优化房地产政策，因城施策，更好满足居民刚性和改善性住房需求，促进全市房地产市场持续平稳健康发展，经武汉市人民政府同意，现就有关事项通知如下：一、取消住房限购，二、优化家庭住房贷款套数认定标准，三、支持居民换购住房，四、给予购房优惠支持，五、阶段性调整住房公积金贷款额度，六、盘活企业资产，七、加强精准供地，鼓励居住户型设计创新，八、加快盘活存量用地，九、建立房地产开发企业“白名单”管理，十、积极助企纾困。;0.0006385696040868;0.4033797575232296;0.936371365734982;0.002941414098978745
一线城市调整优化楼市调控政策，释放哪些信号？财经聚焦一线城市调整优化楼市调控政策影响几何日，北京、上海分别降低购房首付比例、下调住房贷款利率，并调整普通住房标准。至此，北上广深四个一线城市均已调整优化楼市调控政策。降首付、降利率、降税费等政策调整释放哪些信号？将给市场带来哪些变化？京沪两地同步调整优化继广州和深圳调整优化楼市调控、推出二套房首付比例成等政策后，月日，北京、上海同一天调整优化楼市调控政策，从降首付、降利率、降税费等方面，适应房地产市场供求关系发生重大变化的新形势，更好地满足居民刚性和改善性住房需求。北京、上海同步下调首套房、二套房首付比例，其中首套房首付比例下限统一降至，二套房均分区实行差异化政策，重点区域首付比例，其他区域。并且京沪两地都下调了商业性个人住房贷款利率下限。北京此次调整还取消了房价过快上行阶段对房贷年限的从严管控，由最长年恢复至年。与此同时，京沪两地还对普通住房认定标准进行了优化，让更多的住房可以纳入到普通住房范围，使更多家庭能够享受住房转让时的税收优惠政策。调整后，北京普宅占比提高至成左右，上海普宅占比超过成。广东省住房政策研究中心首席研究员李宇嘉说，调整优化楼市调控政策，降低购房门槛，有利于从需求端促进回暖，促进房地产交易循环，恢复房企自我造血功能，缓解开发商资金链紧张的态势，实现防风险和稳增长的双重目的。有利释放购房需求新政策出台后，很多购房者感受到购房门槛降低带来的实惠。“政策出来后，我已经新关注了好几个卖房的视频号，刷了一晚上。”北京市民高女士说。她近年一直想买一套面积更大的改善性住房，但又不想卖掉现有住房，苦于手头资金不足以支付成首付款而迟迟未能如愿。如今，二套房首付比例最低只需，而且普通住宅标准的调整还可以降低交易税费，让高女士觉得“这回能够得着了”。上海市民董先生相中了一套价值五六百万元的住宅，得知新政策后，立刻算了一笔账：预估税费方面能省多万元，且作为刚需首套房贷款利率下调至，还能省不少月供。贝壳研究院首席分析师许小乐表示，首套、二套住房首付比例下降，降低了首套刚需、二套改善住房需求的入市门槛。房贷利率下降，降低了月供压力。调整普通住房标准，使与其关联的税收优惠政策扩大了覆盖面。这些都实实在在地降低了购房门槛和成本，减负效果明显，利好住房需求释放。一线城市调整优化楼市调控政策，有助于推动住宅销售。政策发布当晚，上海多个新盘项目借势打出宣传海报，一些开发商还推出了“今夜不打烊”活动，连夜蓄客。在上海浦东宏辉地产从事地产经纪业务的老张，连夜打电话给手头上的客户，告知和解读新政策。月日，上海房地产中介门店迅速更新了价格展板。新华社记者郑钧天摄促进房地产市场平稳健康发展业内人士认为，一线城市调整优化楼市调控政策，有利于进一步释放购房需求，稳定预期、提振信心，促进房地产市场平稳健康发展。许小乐说，从广州、深圳降首付、降房贷利率的市场效果看，本次京沪降首付政策叠加月“认房不认贷”政策，将促进购房需求入市。四个一线城市都已发布调整优化楼市调控政策，新政策带来“降门槛”和“减税费”导向，利好预期稳定。深圳新政策已实施三周，市场呈现稳中有进态势。乐有家研究中心监测数据显示，深圳月日起执行调整优化楼市调控政策，对市场信心恢复有一定的激励作用，市场稳中有涨：深圳二手房带看量涨幅超过；业主心态较为理性；深圳二手房网签量连续周超过套，乐有家深圳门店二手房成交量环比上涨后，稳定在下半年的高位。中指研究院市场研究总监陈文静认为，一线城市出台这些政策，有利于促进刚需和改善性住房需求释放。来源：新华社;0.0009578544061302;0.5526307036237431;0.4007301495561642;0.002586855872161885
最新通知事关余杭房地产市场杭州一地实施契税补助政策余杭发布为进一步贯彻落实国家、省、市有关决策部署，适应房地产市场供求关系新形势，更好满足居民住房需求，促进余杭区房地产市场平稳健康发展，现将有关事项通知如下：（一）持续优化市场环境全面落实国家、省、市房地产市场政策，大力支持刚性和改善性住房需求，全力保障民生、促进市场发展。优化办理项目立项、工程规划许可证、施工许可证、预售许可证等相关业务流程，持续缩链减负，为房地产企业高质量发展创造更好的市场环境。（二）加大住房保障力度加大保障性住房建设和供给，提高保障性住房在住房总供给中的比例，加快解决工薪收入群体住房困难，推动建立房地产业转型发展新模式。（三）完善拆迁安置政策推进“方安置房方货币化”安置模式，满足被征迁群众多样化、个性化住房需求。（四）实施契税补助政策对年月日至年月日期间购买新建商品住宅和非住宅新建商品房的购房人（以网签备案时间为准），在办理不动产权证后，分别按照实际缴纳契税金额的标准和标准给予补助，减轻置业压力，更好惠及民生。（五）促进商办用房销售鼓励房地产开发企业开展各种形式商业办公用房促销活动。搭建推介平台，支持有需求的企业购置新建商业办公用房。鼓励区属国有企业发挥带头示范效应，积极购买商业办公用房，用于工业园区改造、腾笼换鸟、企业征迁等工作，探索安置新模式。（六）优化提升公积金服务购买余杭区住房的本市缴存职工，可向公积金余杭分中心申请提取本人住房公积金账户余额直接冲抵购房首付款。对高层次人才家庭、多子女家庭和无房职工家庭实施差异化公积金信贷政策，满足不同群体服务需求。（七）支持二手房市场发展落实换购住房个人所得税优惠政策，支持改善性住房需求。大力推广二手房自主交易模式，全面推行二手房“带押过户”，降低制度性交易成本，减轻买卖双方交易负担。（八）加快推进配套建设加快凤都路南延、良睦路南延等道路建设，实现交通畅达。加快推进天元公学、瓶窑第二中学、科技文化中心国际体育中心等配套建设，完善公共配套。;0.0008514261387824;0.7447489461607104;0.6666854161677557;0.005155413846567912
重磅北京、上海出台楼市新政。合肥楼市超话合肥身边事超话整体来看，北京、上海的楼市新政属于有限度地松绑，象征意义大于实际意义，但这是一个积极的风向标，政策端更加支持居民刚性和改善性住房需求。一线城市不会全面放开限购，否则将全面虹吸其它城市的高端购买力人群。下面是北京、上海的楼市新政重点提炼：楼市鹰眼北京楼市新政一、调整普通住房标准自年月日起，本市享受税收优惠政策的普通住房，应同时满足以下条件：（一）住宅小区建筑容积率在（含）以上；（二）单套住房建筑面积在平方米（含）以下；（三）环内住房成交价格在元平方米（含）以下、环住房成交价格在元平方米（含）以下、环外住房成交价格在元平方米（含）以下。二、优化个人住房贷款政策加大购房信贷支持力度，更好满足居民家庭刚性和改善性住房需求。自本通知印发之日起，个人住房贷款政策执行以下规定：（一）降低首付款比例。对于贷款购买首套住房的居民家庭，最低首付款比例不低于。对于贷款购买二套住房的居民家庭，所购住房位于城六区（东城、西城、朝阳、海淀、丰台、石景山区）的，最低首付款比例不低于；所购住房位于城六区以外的，最低首付款比例不低于。（二）个人住房贷款年限最长年。上海楼市新政一、调整普通住房标准上海市住房城乡建设管理委、市房屋管理局、市规划资源局、市财政局、市税务局联合印发《关于调整本市普通住房标准的通知》，规定可以享受优惠政策的普通住房，应同时满足以下条件：（一）五层以上（含五层）的多高层住房，以及不足五层的老式公寓、新式里弄、旧式里弄等；（二）单套住房建筑面积在平方米以下（含平方米）。二、优化差别化住房信贷政策（一）首套住房商业性个人住房贷款利率下限调整为不低于相应期限贷款市场报价利率（）减个基点，最低首付款比例调整为不低于。（二）二套住房商业性个人住房贷款利率下限调整为不低于相应期限贷款市场报价利率（）加个基点，最低首付款比例调整为不低于。（三）为支持推进“五个新城”和南北转型重点区域高质量发展，促进产城融合、职住平衡，在自贸区临港新片区以及嘉定、青浦、松江、奉贤、宝山、金山个行政区全域实行差异化政策，二套住房商业性个人住房贷款利率下限调整为不低于相应期限贷款市场报价利率（）加个基点，最低首付款比例调整为不低于。原报道链接：;0.0062792677735206;0.4955091615646293;0.4284059522695039;0.01625555833357671
北京首套房首付比例降至成北京调整优化购房政策为落实“更好满足居民刚性和改善性住房需求”要求，月日，北京市住建委、国家税务总局北京市税务局、中国人民银行北京市分行、国家金融监督管理总局北京监管局、北京住房公积金管理中心等五部门联合发布《关于调整优化本市普通住房标准和个人住房贷款政策的通知》，降低首付款比例。对于贷款购买首套住房的居民家庭，最低首付款比例不低于。对于贷款购买二套住房的居民家庭，所购住房位于城六区（东城、西城、朝阳、海淀、丰台、石景山区）的，最低首付款比例不低于；所购住房位于城六区以外的，最低首付款比例不低于。（北京市人民政府）;0.0023414218816517;-0.1961690923984821;0.4839783836525302;-0.0027109525909687804
北京调整优化购房政策首套房首付比例降至成北京调整优化购房政策首套房首付比例降至成据北京市住建委月日消息，北京市住房和城乡建设委员会、国家税务总局北京市税务局、中国人民银行北京市分行、国家金融监督管理总局北京监管局、北京住房公积金管理中心发布关于调整优化本市普通住房标准和个人住房贷款政策的通知。全文如下：各有关单位：为深入贯彻落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，适应房地产市场供求关系发生重大变化的新形势，更好满足居民刚性和改善性住房需求，促进本市房地产市场平稳健康发展，根据本市房地产市场实际，现就有关事项通知如下：一、调整普通住房标准自年月日起，本市享受税收优惠政策的普通住房，应同时满足以下条件：（一）住宅小区建筑容积率在（含）以上；（二）单套住房建筑面积在平方米（含）以下；（三）环内住房成交价格在元平方米（含）以下、环住房成交价格在元平方米（含）以下、环外住房成交价格在元平方米（含）以下。二、优化个人住房贷款政策加大购房信贷支持力度，更好满足居民家庭刚性和改善性住房需求。自本通知印发之日起，个人住房贷款政策执行以下规定：（一）降低首付款比例。对于贷款购买首套住房的居民家庭，最低首付款比例不低于。对于贷款购买二套住房的居民家庭，所购住房位于城六区（东城、西城、朝阳、海淀、丰台、石景山区）的，最低首付款比例不低于；所购住房位于城六区以外的，最低首付款比例不低于。（二）个人住房贷款年限最长年。三、原有政策与本通知不一致的，以本通知为准。;0.0045764154959557;-0.0252586606071176;0.4977916792849073;-0.000701728475824663
北京首套房首付比例降至成月日，北京市住房和城乡建设委员会网站显示，北京市住房和城乡建设委员会、国家税务总局北京市税务局、中国人民银行北京市分行、国家金融监督管理总局北京监管局、北京住房公积金管理中心等五部门联合发布《关于调整优化本市普通住房标准和个人住房贷款政策的通知》显示，为加大购房信贷支持力度，更好满足居民家庭刚性和改善性住房需求。自本通知印发之日起，个人住房贷款政策执行以下规定：一是降低首付款比例。对于贷款购买首套住房的居民家庭，最低首付款比例不低于。对于贷款购买二套住房的居民家庭，所购住房位于城六区东城、西城、朝阳、海淀、丰台、石景山区的，最低首付款比例不低于；所购住房位于城六区以外的，最低首付款比例不低于。二是个人住房贷款年限最长年。;0.0369306087696892;-0.1190646349576888;0.4966845931267276;-0.026633953829393372
